Format Version,1.23,Take Name,Take 2022-02-15 03.41.58 PM_022,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-02-15 04.26.32.589 PM,Total Frames in Take,1086,Total Exported Frames,1086,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone Marker,Bone Marker,Bone Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Ray:Hip,Ray:Hip,Ray:Hip,Ray:Hip,Ray:Hip,Ray:Hip,Ray:Hip,Ray:WaistLFront,Ray:WaistLFront,Ray:WaistLFront,Ray:WaistRFront,Ray:WaistRFront,Ray:WaistRFront,Ray:WaistLBack,Ray:WaistLBack,Ray:WaistLBack,Ray:WaistRBack,Ray:WaistRBack,Ray:WaistRBack,Ray:Ab,Ray:Ab,Ray:Ab,Ray:Ab,Ray:Ab,Ray:Ab,Ray:Ab,Ray:Chest,Ray:Chest,Ray:Chest,Ray:Chest,Ray:Chest,Ray:Chest,Ray:Chest,Ray:BackTop,Ray:BackTop,Ray:BackTop,Ray:Chest,Ray:Chest,Ray:Chest,Ray:BackLeft,Ray:BackLeft,Ray:BackLeft,Ray:BackRight,Ray:BackRight,Ray:BackRight,Ray:Neck,Ray:Neck,Ray:Neck,Ray:Neck,Ray:Neck,Ray:Neck,Ray:Neck,Ray:Head,Ray:Head,Ray:Head,Ray:Head,Ray:Head,Ray:Head,Ray:Head,Ray:HeadTop,Ray:HeadTop,Ray:HeadTop,Ray:HeadFront,Ray:HeadFront,Ray:HeadFront,Ray:HeadSide,Ray:HeadSide,Ray:HeadSide,Ray:LShoulder,Ray:LShoulder,Ray:LShoulder,Ray:LShoulder,Ray:LShoulder,Ray:LShoulder,Ray:LShoulder,Ray:LShoulderBack,Ray:LShoulderBack,Ray:LShoulderBack,Ray:LShoulderTop,Ray:LShoulderTop,Ray:LShoulderTop,Ray:LUArm,Ray:LUArm,Ray:LUArm,Ray:LUArm,Ray:LUArm,Ray:LUArm,Ray:LUArm,Ray:LElbowOut,Ray:LElbowOut,Ray:LElbowOut,Ray:LUArmHigh,Ray:LUArmHigh,Ray:LUArmHigh,Ray:LFArm,Ray:LFArm,Ray:LFArm,Ray:LFArm,Ray:LFArm,Ray:LFArm,Ray:LFArm,Ray:LHand,Ray:LHand,Ray:LHand,Ray:LHand,Ray:LHand,Ray:LHand,Ray:LHand,Ray:LHandOut,Ray:LHandOut,Ray:LHandOut,Ray:LWristOut,Ray:LWristOut,Ray:LWristOut,Ray:LWristIn,Ray:LWristIn,Ray:LWristIn,Ray:RShoulder,Ray:RShoulder,Ray:RShoulder,Ray:RShoulder,Ray:RShoulder,Ray:RShoulder,Ray:RShoulder,Ray:RShoulderBack,Ray:RShoulderBack,Ray:RShoulderBack,Ray:RShoulderTop,Ray:RShoulderTop,Ray:RShoulderTop,Ray:RUArm,Ray:RUArm,Ray:RUArm,Ray:RUArm,Ray:RUArm,Ray:RUArm,Ray:RUArm,Ray:RElbowOut,Ray:RElbowOut,Ray:RElbowOut,Ray:RUArmHigh,Ray:RUArmHigh,Ray:RUArmHigh,Ray:RFArm,Ray:RFArm,Ray:RFArm,Ray:RFArm,Ray:RFArm,Ray:RFArm,Ray:RFArm,Ray:RHand,Ray:RHand,Ray:RHand,Ray:RHand,Ray:RHand,Ray:RHand,Ray:RHand,Ray:RHandOut,Ray:RHandOut,Ray:RHandOut,Ray:RWristOut,Ray:RWristOut,Ray:RWristOut,Ray:RWristIn,Ray:RWristIn,Ray:RWristIn,Ray:LThigh,Ray:LThigh,Ray:LThigh,Ray:LThigh,Ray:LThigh,Ray:LThigh,Ray:LThigh,Ray:LKneeOut,Ray:LKneeOut,Ray:LKneeOut,Ray:LThigh,Ray:LThigh,Ray:LThigh,Ray:LShin,Ray:LShin,Ray:LShin,Ray:LShin,Ray:LShin,Ray:LShin,Ray:LShin,Ray:LAnkleOut,Ray:LAnkleOut,Ray:LAnkleOut,Ray:LShin,Ray:LShin,Ray:LShin,Ray:LFoot,Ray:LFoot,Ray:LFoot,Ray:LFoot,Ray:LFoot,Ray:LFoot,Ray:LFoot,Ray:LToeOut,Ray:LToeOut,Ray:LToeOut,Ray:LToeIn,Ray:LToeIn,Ray:LToeIn,Ray:LHeel,Ray:LHeel,Ray:LHeel,Ray:RThigh,Ray:RThigh,Ray:RThigh,Ray:RThigh,Ray:RThigh,Ray:RThigh,Ray:RThigh,Ray:RKneeOut,Ray:RKneeOut,Ray:RKneeOut,Ray:RThigh,Ray:RThigh,Ray:RThigh,Ray:RShin,Ray:RShin,Ray:RShin,Ray:RShin,Ray:RShin,Ray:RShin,Ray:RShin,Ray:RAnkleOut,Ray:RAnkleOut,Ray:RAnkleOut,Ray:RShin,Ray:RShin,Ray:RShin,Ray:RFoot,Ray:RFoot,Ray:RFoot,Ray:RFoot,Ray:RFoot,Ray:RFoot,Ray:RFoot,Ray:RToeOut,Ray:RToeOut,Ray:RToeOut,Ray:RToeIn,Ray:RToeIn,Ray:RToeIn,Ray:RHeel,Ray:RHeel,Ray:RHeel,Ray:LToe,Ray:LToe,Ray:LToe,Ray:LToe,Ray:LToe,Ray:LToe,Ray:LToe,Ray:LToeTip,Ray:LToeTip,Ray:LToeTip,Ray:RToe,Ray:RToe,Ray:RToe,Ray:RToe,Ray:RToe,Ray:RToe,Ray:RToe,Ray:RToeTip,Ray:RToeTip,Ray:RToeTip,Ball,Ball,Ball,Ball,Ball,Ball,Ball,Ball,"Ball:Marker1","Ball:Marker1","Ball:Marker1","Ball:Marker1","Ball:Marker2","Ball:Marker2","Ball:Marker2","Ball:Marker2","Ball:Marker3","Ball:Marker3","Ball:Marker3","Ball:Marker3",Ball:Marker1,Ball:Marker1,Ball:Marker1,Ball:Marker2,Ball:Marker2,Ball:Marker2,Ball:Marker3,Ball:Marker3,Ball:Marker3,Ray:BackLeft,Ray:BackLeft,Ray:BackLeft,Ray:BackRight,Ray:BackRight,Ray:BackRight,Ray:BackTop,Ray:BackTop,Ray:BackTop,Ray:Chest,Ray:Chest,Ray:Chest,Ray:HeadFront,Ray:HeadFront,Ray:HeadFront,Ray:HeadSide,Ray:HeadSide,Ray:HeadSide,Ray:HeadTop,Ray:HeadTop,Ray:HeadTop,Ray:LAnkleOut,Ray:LAnkleOut,Ray:LAnkleOut,Ray:LElbowOut,Ray:LElbowOut,Ray:LElbowOut,Ray:LHandOut,Ray:LHandOut,Ray:LHandOut,Ray:LHeel,Ray:LHeel,Ray:LHeel,Ray:LKneeOut,Ray:LKneeOut,Ray:LKneeOut,Ray:LShin,Ray:LShin,Ray:LShin,Ray:LShoulderBack,Ray:LShoulderBack,Ray:LShoulderBack,Ray:LShoulderTop,Ray:LShoulderTop,Ray:LShoulderTop,Ray:LThigh,Ray:LThigh,Ray:LThigh,Ray:LToeIn,Ray:LToeIn,Ray:LToeIn,Ray:LToeOut,Ray:LToeOut,Ray:LToeOut,Ray:LToeTip,Ray:LToeTip,Ray:LToeTip,Ray:LUArmHigh,Ray:LUArmHigh,Ray:LUArmHigh,Ray:LWristIn,Ray:LWristIn,Ray:LWristIn,Ray:LWristOut,Ray:LWristOut,Ray:LWristOut,Ray:RAnkleOut,Ray:RAnkleOut,Ray:RAnkleOut,Ray:RElbowOut,Ray:RElbowOut,Ray:RElbowOut,Ray:RHandOut,Ray:RHandOut,Ray:RHandOut,Ray:RHeel,Ray:RHeel,Ray:RHeel,Ray:RKneeOut,Ray:RKneeOut,Ray:RKneeOut,Ray:RShin,Ray:RShin,Ray:RShin,Ray:RShoulderBack,Ray:RShoulderBack,Ray:RShoulderBack,Ray:RShoulderTop,Ray:RShoulderTop,Ray:RShoulderTop,Ray:RThigh,Ray:RThigh,Ray:RThigh,Ray:RToeIn,Ray:RToeIn,Ray:RToeIn,Ray:RToeOut,Ray:RToeOut,Ray:RToeOut,Ray:RToeTip,Ray:RToeTip,Ray:RToeTip,Ray:RUArmHigh,Ray:RUArmHigh,Ray:RUArmHigh,Ray:RWristIn,Ray:RWristIn,Ray:RWristIn,Ray:RWristOut,Ray:RWristOut,Ray:RWristOut,Ray:WaistLBack,Ray:WaistLBack,Ray:WaistLBack,Ray:WaistLFront,Ray:WaistLFront,Ray:WaistLFront,Ray:WaistRBack,Ray:WaistRBack,Ray:WaistRBack,Ray:WaistRFront,Ray:WaistRFront,Ray:WaistRFront,Unlabeled 2894,Unlabeled 2894,Unlabeled 2894,Unlabeled 2895,Unlabeled 2895,Unlabeled 2895,Unlabeled 2896,Unlabeled 2896,Unlabeled 2896,Unlabeled 2897,Unlabeled 2897,Unlabeled 2897
,ID,"1","1","1","1","1","1","1","5","5","5","6","6","6","7","7","7","8","8","8","2","2","2","2","2","2","2","3","3","3","3","3","3","3","9","9","9","C","C","C","A","A","A","B","B","B","4","4","4","4","4","4","4","5","5","5","5","5","5","5","D","D","D","E","E","E","F","F","F","6","6","6","6","6","6","6","11","11","11","10","10","10","7","7","7","7","7","7","7","12","12","12","13","13","13","8","8","8","8","8","8","8","9","9","9","9","9","9","9","14","14","14","15","15","15","16","16","16","A","A","A","A","A","A","A","18","18","18","17","17","17","B","B","B","B","B","B","B","19","19","19","1A","1A","1A","C","C","C","C","C","C","C","D","D","D","D","D","D","D","1B","1B","1B","1C","1C","1C","1D","1D","1D","E","E","E","E","E","E","E","1F","1F","1F","1E","1E","1E","F","F","F","F","F","F","F","21","21","21","20","20","20","10","10","10","10","10","10","10","23","23","23","22","22","22","24","24","24","12","12","12","12","12","12","12","27","27","27","26","26","26","13","13","13","13","13","13","13","29","29","29","28","28","28","14","14","14","14","14","14","14","2B","2B","2B","2A","2A","2A","2C","2C","2C","11","11","11","11","11","11","11","25","25","25","15","15","15","15","15","15","15","2D","2D","2D","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","5EA69BD8EA411EC34E446EF1A0060B4","F019B8528EA511EC34E446EF1A0060B4","F019B8528EA511EC34E446EF1A0060B4","F019B8528EA511EC34E446EF1A0060B4","F019B8538EA511EC34E446EF1A0060B4","F019B8538EA511EC34E446EF1A0060B4","F019B8538EA511EC34E446EF1A0060B4","F019B8548EA511EC34E446EF1A0060B4","F019B8548EA511EC34E446EF1A0060B4","F019B8548EA511EC34E446EF1A0060B4","1738C0","1738C0","1738C0","173950","173950","173950","173930","173930","173930","1739B0","1739B0","1739B0","1739A0","1739A0","1739A0","173A10","173A10","173A10","173990","173990","173990","173830","173830","173830","173810","173810","173810","F019B83B8EA511EC34E446EF1A0060B4","F019B83B8EA511EC34E446EF1A0060B4","F019B83B8EA511EC34E446EF1A0060B4","173850","173850","173850","173860","173860","173860","173890","173890","173890","1738A0","1738A0","1738A0","173840","173840","173840","1738F0","1738F0","1738F0","173940","173940","173940","173870","173870","173870","173920","173920","173920","173820","173820","173820","1738E0","1738E0","1738E0","1738B0","1738B0","1738B0","173970","173970","173970","173A30","173A30","173A30","173A70","173A70","173A70","1738D0","1738D0","1738D0","1739E0","1739E0","1739E0","1739D0","1739D0","1739D0","173980","173980","173980","173A50","173A50","173A50","1739F0","1739F0","1739F0","1739C0","1739C0","1739C0","173A40","173A40","173A40","173A60","173A60","173A60","173A20","173A20","173A20","173A80","173A80","173A80","1737F0","1737F0","1737F0","173880","173880","173880","173910","173910","173910","173960","173960","173960","173A00","173A00","173A00","1737E0","1737E0","1737E0","173800","173800","173800","173AC0","173AC0","173AC0","173AE0","173AE0","173AE0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.023081,0.355821,0.000598,-0.934269,0.753783,0.867098,0.238478,0.750491,0.961885,0.373439,0.608324,0.953704,0.246436,0.874626,0.969196,0.196821,0.766811,0.962204,0.101839,0.069807,0.281652,0.019507,-0.956775,0.755148,0.944801,0.235157,-0.001962,0.257761,0.004385,-0.966197,0.769969,1.136124,0.211453,0.819587,1.428248,0.127664,0.689726,1.313865,0.296582,0.868595,1.234379,0.129572,0.790819,1.221543,0.073195,0.078598,0.027251,-0.028269,-0.996133,0.771664,1.363364,0.212828,-0.038142,-0.224474,-0.019520,-0.973538,0.762899,1.511287,0.208288,0.741376,1.727953,0.206721,0.699220,1.686173,0.324535,0.637498,1.642213,0.190129,0.022051,0.512086,0.030551,-0.858107,0.802133,1.337078,0.230588,0.885345,1.327726,0.154805,0.912437,1.438787,0.328029,-0.159266,0.420699,0.502222,-0.738525,0.838916,1.334760,0.298940,0.916135,1.044387,0.362463,0.945514,1.201602,0.337269,0.011261,0.819355,0.536427,-0.201933,0.883682,1.057817,0.444846,-0.687557,-0.213977,-0.309115,0.621231,0.672212,1.012172,0.523841,0.724764,0.956404,0.564705,0.679932,0.967460,0.513999,0.681784,1.061055,0.498034,-0.088303,0.480054,-0.016255,-0.872632,0.740756,1.337750,0.195331,0.756484,1.352111,0.047904,0.604120,1.434115,0.093827,0.004926,0.104019,-0.482163,-0.869870,0.698934,1.342130,0.130047,0.563791,1.039362,0.000518,0.617930,1.200629,0.031739,-0.418683,0.642427,0.398231,0.503393,0.536591,1.076555,0.074326,0.407906,-0.485187,-0.428950,-0.643591,0.567375,1.106133,0.285938,0.531297,1.046482,0.385371,0.532247,1.064286,0.303043,0.560941,1.151865,0.293910,0.010925,0.392638,-0.009853,-0.919575,0.824623,0.868550,0.301550,0.867502,0.500784,0.352922,0.763181,0.682226,0.384961,-0.080975,0.486122,-0.038689,-0.869271,0.828130,0.501154,0.311779,0.914441,0.053167,0.297154,0.824692,0.220462,0.326393,-0.004025,0.324861,0.008222,-0.945718,0.893318,0.060959,0.265406,0.840564,0.056862,0.430620,0.730624,0.065605,0.376818,0.889987,0.074659,0.205468,-0.080099,0.374240,0.010702,-0.923804,0.682943,0.865646,0.175406,0.656852,0.504575,0.078644,0.626464,0.580615,0.204181,-0.063182,0.411789,-0.038439,-0.908274,0.697711,0.502891,0.118067,0.728205,0.051707,0.051693,0.660630,0.361595,0.140404,-0.008606,0.497827,0.000128,-0.867234,0.751820,0.058268,0.081584,0.574735,0.062117,0.108512,0.639093,0.042375,0.223808,0.821345,0.073665,0.081900,-0.009344,0.333125,0.000217,-0.942836,0.805080,-0.001013,0.376860,0.722812,0.069605,0.465448,-0.018314,0.498360,-0.007028,-0.866748,0.629471,-0.005488,0.152397,0.532855,0.066965,0.199990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878578,1.228496,0.132927,0.793811,1.221987,0.068264,0.819461,1.428787,0.131907,0.694868,1.318765,0.302010,0.697698,1.698103,0.323691,0.635989,1.661968,0.186684,0.738458,1.746446,0.208578,0.913844,0.062398,0.297587,0.956259,1.090792,0.335114,,,,0.890023,0.074629,0.205792,0.868185,0.504893,0.352050,0.825597,0.227762,0.326076,0.893658,1.329564,0.152041,0.914385,1.440583,0.329751,0.766144,0.683025,0.382934,0.730708,0.065721,0.375460,0.840444,0.056777,0.431655,0.723553,0.068969,0.464649,0.968948,1.274133,0.313479,0.700707,1.157703,0.447010,0.703225,1.062944,0.454254,0.730515,0.058406,0.049676,0.580314,1.075629,0.044035,0.531216,1.046271,0.385203,0.819249,0.073566,0.082131,0.659379,0.511434,0.078717,0.659181,0.368989,0.142297,0.764230,1.347418,0.048846,0.601956,1.435642,0.092219,0.627454,0.585244,0.206972,0.640083,0.042423,0.223693,0.575842,0.062169,0.108397,0.534617,0.065644,0.199122,0.623247,1.267092,0.022475,0.560980,1.152080,0.293372,0.532289,1.064281,0.303749,0.876465,0.968386,0.198940,0.751583,0.963138,0.371141,0.764986,0.963024,0.101200,0.607219,0.952441,0.247253,0.505243,1.164742,0.438559,0.641049,1.045792,0.471444,0.612680,1.176713,0.426063,,,
