time,r_gripper_vel_norm
1.207000000000000073e+00,1.618033275164427465e-01
1.207999999999999963e+00,1.612644090961048438e-01
1.209000000000000075e+00,1.614634820228614265e-01
1.209999999999999964e+00,1.623494439534668710e-01
1.211000000000000076e+00,1.638324971286353460e-01
1.211999999999999966e+00,1.657914394902428035e-01
1.213000000000000078e+00,1.680807162059203830e-01
1.213999999999999968e+00,1.705354086148457293e-01
1.215000000000000080e+00,1.729762496831003804e-01
1.215999999999999970e+00,1.752139443120435958e-01
1.217000000000000082e+00,1.770529031242522588e-01
1.217999999999999972e+00,1.782943947987366551e-01
1.219000000000000083e+00,1.787392198809958921e-01
1.219999999999999973e+00,1.781898254593523856e-01
1.221000000000000085e+00,1.764523056630737663e-01
1.221999999999999975e+00,1.738682056720343427e-01
1.223000000000000087e+00,1.709009456515850345e-01
1.223999999999999977e+00,1.679878062927164517e-01
1.225000000000000089e+00,1.654392442504838967e-01
1.225999999999999979e+00,1.634630383199794090e-01
1.227000000000000091e+00,1.621820313079543052e-01
1.227999999999999980e+00,1.616491119980634217e-01
1.229000000000000092e+00,1.618596208423169203e-01
1.229999999999999982e+00,1.627616711769833968e-01
1.231000000000000094e+00,1.642646132522212477e-01
1.231999999999999984e+00,1.662463178484536730e-01
1.233000000000000096e+00,1.685602661477455522e-01
1.233999999999999986e+00,1.710405463481288468e-01
1.235000000000000098e+00,1.735068735111410243e-01
1.235999999999999988e+00,1.757689489824660056e-01
1.237000000000000099e+00,1.776301828618991052e-01
1.237999999999999989e+00,1.788908805120953960e-01
1.239000000000000101e+00,1.793509165540744243e-01
1.239999999999999991e+00,1.788119157673958848e-01
1.241000000000000103e+00,1.770790269687265439e-01
1.241999999999999993e+00,1.744947279162450127e-01
1.243000000000000105e+00,1.715250243010013609e-01
1.243999999999999995e+00,1.686090237387422863e-01
1.245000000000000107e+00,1.660585651882346414e-01
1.245999999999999996e+00,1.640823753054273804e-01
1.247000000000000108e+00,1.628038272447870638e-01
1.247999999999999998e+00,1.622760825871820689e-01
1.249000000000000110e+00,1.624944911134055536e-01
1.250000000000000000e+00,1.634069580672418975e-01
1.251000000000000112e+00,1.649224630448019868e-01
1.252000000000000002e+00,1.669184542119634684e-01
1.253000000000000114e+00,1.692476227698715141e-01
1.254000000000000004e+00,1.717434686242138853e-01
1.255000000000000115e+00,1.742249690674611828e-01
1.256000000000000005e+00,1.765010428261132303e-01
1.257000000000000117e+00,1.783742849517795659e-01
1.258000000000000007e+00,1.796441847744922049e-01
1.259000000000000119e+00,1.801098060640079490e-01
1.260000000000000009e+00,1.795719631722000886e-01
1.261000000000000121e+00,1.778350268025978009e-01
1.262000000000000011e+00,1.752421411203667345e-01
1.263000000000000123e+00,1.722622365451800253e-01
1.264000000000000012e+00,1.693362658079297645e-01
1.265000000000000124e+00,1.667774331983695735e-01
1.266000000000000014e+00,1.647953619242947532e-01
1.267000000000000126e+00,1.635139783820420412e-01
1.268000000000000016e+00,1.629866174479247809e-01
1.269000000000000128e+00,1.632085681293110602e-01
1.270000000000000018e+00,1.641274772089430511e-01
1.271000000000000130e+00,1.656518928308303162e-01
1.272000000000000020e+00,1.676586990079506623e-01
1.273000000000000131e+00,1.699999295774570207e-01
1.274000000000000021e+00,1.725083636374006302e-01
1.275000000000000133e+00,1.750021954210489450e-01
1.276000000000000023e+00,1.772895257756208209e-01
1.277000000000000135e+00,1.791721316023254518e-01
1.278000000000000025e+00,1.804486733779415153e-01
1.279000000000000137e+00,1.809173905002409988e-01
1.280000000000000027e+00,1.803782248201605543e-01
1.280999999999999917e+00,1.786348714841188845e-01
1.282000000000000028e+00,1.760311471274832729e-01
1.282999999999999918e+00,1.730388388876603067e-01
1.284000000000000030e+00,1.701007445763622894e-01
1.284999999999999920e+00,1.675314421991541403e-01
1.286000000000000032e+00,1.655414497991802847e-01
1.286999999999999922e+00,1.642551792462044191e-01
1.288000000000000034e+00,1.637261784326946301e-01
1.288999999999999924e+00,1.639496668316816341e-01
1.290000000000000036e+00,1.648730083544892866e-01
1.290999999999999925e+00,1.664043938821270774e-01
1.292000000000000037e+00,1.684200604552171521e-01
1.292999999999999927e+00,1.707714640307099740e-01
1.294000000000000039e+00,1.732904787816190173e-01
1.294999999999999929e+00,1.757946535159574664e-01
1.296000000000000041e+00,1.780912997936299480e-01
1.296999999999999931e+00,1.799813804268747819e-01
1.298000000000000043e+00,1.812627396194630980e-01
1.298999999999999932e+00,1.817328874677400230e-01
1.300000000000000044e+00,1.811907972495611918e-01
1.300999999999999934e+00,1.794395102944957021e-01
1.302000000000000046e+00,1.768176835413007852e-01
1.302999999999999936e+00,1.738084900337308059e-01
1.304000000000000048e+00,1.708578365312659053e-01
1.304999999999999938e+00,1.682822973054973470e-01
1.306000000000000050e+00,1.662936116035944878e-01
1.306999999999999940e+00,1.650167688433157864e-01
1.308000000000000052e+00,1.645053327179454850e-01
1.308999999999999941e+00,1.647541442216935992e-01
1.310000000000000053e+00,1.657097200958058403e-01
1.310999999999999943e+00,1.672789435528157231e-01
1.312000000000000055e+00,1.693368214391490767e-01
1.312999999999999945e+00,1.717330893074804077e-01
1.314000000000000057e+00,1.742979856128869520e-01
1.314999999999999947e+00,1.768469974438164616e-01
1.316000000000000059e+00,1.791854352732336064e-01
1.316999999999999948e+00,1.811122472098183889e-01
1.318000000000000060e+00,1.824232815929204832e-01
1.318999999999999950e+00,1.829141089084864724e-01
1.320000000000000062e+00,1.823819130573009206e-01
1.320999999999999952e+00,1.806278099556829775e-01
1.322000000000000064e+00,1.780090436565713030e-01
1.322999999999999954e+00,1.749922162238966017e-01
1.324000000000000066e+00,1.720248613657427705e-01
1.324999999999999956e+00,1.694253050844302944e-01
1.326000000000000068e+00,1.674066965167988474e-01
1.326999999999999957e+00,1.660951666637884294e-01
1.328000000000000069e+00,1.655452082166957994e-01
1.328999999999999959e+00,1.657523777831427514e-01
1.330000000000000071e+00,1.666638988977814373e-01
1.330999999999999961e+00,1.681874638811217681e-01
1.332000000000000073e+00,1.701987198894462927e-01
1.332999999999999963e+00,1.725479339083075270e-01
1.334000000000000075e+00,1.750659441351571921e-01
1.334999999999999964e+00,1.775689862031412658e-01
1.336000000000000076e+00,1.798631003296857489e-01
1.336999999999999966e+00,1.817479397962324383e-01
1.338000000000000078e+00,1.830200016911840977e-01
1.338999999999999968e+00,1.834753545132725427e-01
1.340000000000000080e+00,1.829115389846920625e-01
1.340999999999999970e+00,1.811305300784637751e-01
1.342000000000000082e+00,1.784768159101963458e-01
1.342999999999999972e+00,1.754316859271536910e-01
1.344000000000000083e+00,1.724430341090993080e-01
1.344999999999999973e+00,1.698291875691213537e-01
1.346000000000000085e+00,1.678030866846504932e-01
1.346999999999999975e+00,1.664904068636332279e-01
1.348000000000000087e+00,1.659451010030051632e-01
1.348999999999999977e+00,1.661620603208034952e-01
1.350000000000000089e+00,1.670877711024034429e-01
1.350999999999999979e+00,1.686291905783785794e-01
1.352000000000000091e+00,1.706609215475806962e-01
1.352999999999999980e+00,1.730324256233320424e-01
1.354000000000000092e+00,1.755736109490532437e-01
1.354999999999999982e+00,1.780997616337157974e-01
1.356000000000000094e+00,1.804159563141149725e-01
1.356999999999999984e+00,1.823209116833749699e-01
1.358000000000000096e+00,1.836102125581116074e-01
1.358999999999999986e+00,1.840790511201023660e-01
1.360000000000000098e+00,1.835241843780288096e-01
1.360999999999999988e+00,1.817467146525692523e-01
1.362000000000000099e+00,1.790918808115381511e-01
1.362999999999999989e+00,1.760435649104308276e-01
1.364000000000000101e+00,1.730513850000010012e-01
1.364999999999999991e+00,1.704349880083191326e-01
1.366000000000000103e+00,1.684081724237194433e-01
1.366999999999999993e+00,1.670971805771074847e-01
1.368000000000000105e+00,1.665561905180890645e-01
1.368999999999999995e+00,1.667801014600279741e-01
1.370000000000000107e+00,1.677152045015707083e-01
1.370999999999999996e+00,1.692680936674425818e-01
1.372000000000000108e+00,1.713129007093575074e-01
1.372999999999999998e+00,1.736985095841168114e-01
1.374000000000000110e+00,1.762541602134863883e-01
1.375000000000000000e+00,1.787944365235100974e-01
1.376000000000000112e+00,1.811236743449355646e-01
1.377000000000000002e+00,1.830398224922663575e-01
1.378000000000000114e+00,1.843376948048042474e-01
1.379000000000000004e+00,1.848117129023906235e-01
1.380000000000000115e+00,1.842578774966832367e-01
1.381000000000000005e+00,1.824765379375774543e-01
1.382000000000000117e+00,1.798134019697668062e-01
1.383000000000000007e+00,1.767553032106298494e-01
1.384000000000000119e+00,1.737535872242295387e-01
1.385000000000000009e+00,1.711292020765063371e-01
1.386000000000000121e+00,1.690968020479444722e-01
1.387000000000000011e+00,1.677831299215759298e-01
1.388000000000000123e+00,1.672425296839019360e-01
1.389000000000000012e+00,1.674698368597932197e-01
1.390000000000000124e+00,1.684110948247300732e-01
1.391000000000000014e+00,1.699724849105302138e-01
1.392000000000000126e+00,1.720276070749307551e-01
1.393000000000000016e+00,1.744247144349063972e-01
1.394000000000000128e+00,1.769923759550563469e-01
1.395000000000000018e+00,1.795444165114566948e-01
1.396000000000000130e+00,1.818844184549171794e-01
1.397000000000000020e+00,1.838095454282359931e-01
1.398000000000000131e+00,1.851138269854603058e-01
1.399000000000000021e+00,1.855909044605839331e-01
1.400000000000000133e+00,1.850359659157049808e-01
1.401000000000000023e+00,1.832487080236954446e-01
1.402000000000000135e+00,1.805753049253372433e-01
1.403000000000000025e+00,1.775054697983276808e-01
1.404000000000000137e+00,1.744922869726475145e-01
1.405000000000000027e+00,1.718580119391121541e-01
1.406000000000000139e+00,1.698181405244578446e-01
1.407000000000000028e+00,1.684998772557427249e-01
1.407999999999999918e+00,1.679577595194155781e-01
1.409000000000000030e+00,1.681865590693233659e-01
1.409999999999999920e+00,1.691320417640577722e-01
1.411000000000000032e+00,1.706999816318273411e-01
1.411999999999999922e+00,1.727635341766897148e-01
1.413000000000000034e+00,1.751702409692853235e-01
1.413999999999999924e+00,1.777479707400608511e-01
1.415000000000000036e+00,1.803098506329605388e-01
1.415999999999999925e+00,1.826587003020172795e-01
1.417000000000000037e+00,1.845909328350555656e-01
1.417999999999999927e+00,1.858998111340673109e-01
1.419000000000000039e+00,1.863781505236656311e-01
1.419999999999999929e+00,1.858205691032648876e-01
1.421000000000000041e+00,1.840259253589118515e-01
1.421999999999999931e+00,1.813339773006497901e-01
1.423000000000000043e+00,1.782467684152492793e-01
1.423999999999999932e+00,1.752202121688894443e-01
1.425000000000000044e+00,1.725784312012103028e-01
1.425999999999999934e+00,1.705380583490281876e-01
1.427000000000000046e+00,1.692268449045606082e-01
1.427999999999999936e+00,1.686993466381277451e-01
1.429000000000000048e+00,1.689499762886940426e-01
1.429999999999999938e+00,1.699237298603588631e-01
1.431000000000000050e+00,1.715253434148071576e-01
1.431999999999999940e+00,1.736264753615769652e-01
1.433000000000000052e+00,1.760733610261687454e-01
1.433999999999999941e+00,1.786922047279645154e-01
1.435000000000000053e+00,1.812943272630396507e-01
1.435999999999999943e+00,1.836807109409816507e-01
1.437000000000000055e+00,1.856459022442928930e-01
1.437999999999999945e+00,1.869813150605178498e-01
1.439000000000000057e+00,1.874780531780541881e-01
1.439999999999999947e+00,1.869288957461681389e-01
1.441000000000000059e+00,1.851310717495191216e-01
1.441999999999999948e+00,1.824445181915056724e-01
1.443000000000000060e+00,1.793527427700683241e-01
1.443999999999999950e+00,1.763132773218756555e-01
1.445000000000000062e+00,1.736518600581292704e-01
1.445999999999999952e+00,1.715864634064457050e-01
1.447000000000000064e+00,1.702459007063031604e-01
1.447999999999999954e+00,1.696855768926641417e-01
1.449000000000000066e+00,1.699005622438297947e-01
1.449999999999999956e+00,1.708364766143484481e-01
1.451000000000000068e+00,1.723985426765159978e-01
1.451999999999999957e+00,1.744594117989511084e-01
1.453000000000000069e+00,1.768656023777823161e-01
1.453999999999999959e+00,1.794438207941628505e-01
1.455000000000000071e+00,1.820060357928312000e-01
1.455999999999999961e+00,1.843538815611149295e-01
1.457000000000000073e+00,1.862825121602270928e-01
1.457999999999999963e+00,1.875839134768445271e-01
1.459000000000000075e+00,1.880494690067338881e-01
1.459999999999999964e+00,1.874727273219630452e-01
1.461000000000000076e+00,1.856512099241546532e-01
1.461999999999999966e+00,1.829312155025000219e-01
1.463000000000000078e+00,1.798120705457955937e-01
1.463999999999999968e+00,1.767516688496388322e-01
1.465000000000000080e+00,1.740758039818406377e-01
1.465999999999999970e+00,1.720022574209968402e-01
1.467000000000000082e+00,1.706594499837199019e-01
1.467999999999999972e+00,1.701022969447270883e-01
1.469000000000000083e+00,1.703252563092984839e-01
1.469999999999999973e+00,1.712732614953738630e-01
1.471000000000000085e+00,1.728508378553857694e-01
1.471999999999999975e+00,1.749297748417759646e-01
1.473000000000000087e+00,1.773556450372632265e-01
1.473999999999999977e+00,1.799543926040354791e-01
1.475000000000000089e+00,1.825371093105815357e-01
1.475999999999999979e+00,1.849045267149314331e-01
1.477000000000000091e+00,1.868509231413629512e-01
1.477999999999999980e+00,1.881674391627213283e-01
1.479000000000000092e+00,1.886446941678504852e-01
1.479999999999999982e+00,1.880753133863470594e-01
1.481000000000000094e+00,1.862561948225498754e-01
1.481999999999999984e+00,1.835341482947260017e-01
1.483000000000000096e+00,1.804110627265814171e-01
1.483999999999999986e+00,1.773464486922249894e-01
1.485000000000000098e+00,1.746673467090778253e-01
1.485999999999999988e+00,1.725923677027490499e-01
1.487000000000000099e+00,1.712504350243666540e-01
1.487999999999999989e+00,1.706966852072755725e-01
1.489000000000000101e+00,1.709255727409230985e-01
1.489999999999999991e+00,1.718818530532255640e-01
1.491000000000000103e+00,1.734697023078238809e-01
1.491999999999999993e+00,1.755604679043151206e-01
1.493000000000000105e+00,1.779991732402222970e-01
1.493999999999999995e+00,1.806111434974120578e-01
1.495000000000000107e+00,1.832068121841527175e-01
1.495999999999999996e+00,1.855862115909218124e-01
1.497000000000000108e+00,1.875428997474101744e-01
1.497999999999999998e+00,1.888672916708881711e-01
1.499000000000000110e+00,1.893492258200096812e-01
1.500000000000000000e+00,1.887807614476138818e-01
1.501000000000000112e+00,1.869579992457568451e-01
1.502000000000000002e+00,1.842279878854749808e-01
1.503000000000000114e+00,1.810955924874197986e-01
1.504000000000000004e+00,1.780219377229974864e-01
1.505000000000000115e+00,1.753352780070040473e-01
1.506000000000000005e+00,1.732550197493653577e-01
1.507000000000000117e+00,1.719105403650920960e-01
1.508000000000000007e+00,1.713571440115287947e-01
1.509000000000000119e+00,1.715892399601968710e-01
1.510000000000000009e+00,1.725513200713057471e-01
1.511000000000000121e+00,1.741471877565428927e-01
1.512000000000000011e+00,1.762476796507140286e-01
1.513000000000000123e+00,1.786972365990397993e-01
1.514000000000000012e+00,1.813205422161539015e-01
1.515000000000000124e+00,1.839273292222603773e-01
1.516000000000000014e+00,1.863169194934717887e-01
1.517000000000000126e+00,1.882821384505156681e-01
1.518000000000000016e+00,1.896126681314075912e-01
1.519000000000000128e+00,1.900976141986695511e-01
1.520000000000000018e+00,1.895282796028464889e-01
1.521000000000000130e+00,1.877001374423304947e-01
1.522000000000000020e+00,1.849604798214076196e-01
1.523000000000000131e+00,1.818170862787195363e-01
1.524000000000000021e+00,1.787326945723913818e-01
1.525000000000000133e+00,1.760367792131578568e-01
1.526000000000000023e+00,1.739495396437167052e-01
1.527000000000000135e+00,1.726008085840768647e-01
1.528000000000000025e+00,1.720460261762350174e-01
1.529000000000000137e+00,1.722795407562393577e-01
1.530000000000000027e+00,1.732456033247918858e-01
1.531000000000000139e+00,1.748476277688600089e-01
1.532000000000000028e+00,1.769559556330490835e-01
1.533000000000000140e+00,1.794145364896282957e-01
1.534000000000000030e+00,1.820473163437025810e-01
1.535000000000000142e+00,1.846633493325864073e-01
1.536000000000000032e+00,1.870612579808033360e-01
1.536999999999999922e+00,1.890331698025748686e-01
1.538000000000000034e+00,1.903680513987629774e-01
1.538999999999999924e+00,1.908542451455015887e-01
1.540000000000000036e+00,1.902825021358521551e-01
1.540999999999999925e+00,1.884475281148343395e-01
1.542000000000000037e+00,1.856888910511228230e-01
1.542999999999999927e+00,1.825276366988504984e-01
1.544000000000000039e+00,1.794290537152652965e-01
1.544999999999999929e+00,1.767243356804718835e-01
1.546000000000000041e+00,1.746347220024900837e-01
1.546999999999999931e+00,1.732905119292597884e-01
1.548000000000000043e+00,1.727472065596538098e-01
1.548999999999999932e+00,1.729987968344420812e-01
1.550000000000000044e+00,1.739889120428830538e-01
1.550999999999999934e+00,1.756199719313898400e-01
1.552000000000000046e+00,1.777610548682818092e-01
1.552999999999999936e+00,1.802547420740972517e-01
1.554000000000000048e+00,1.829235570587418036e-01
1.554999999999999938e+00,1.855749404512692380e-01
1.556000000000000050e+00,1.880058331910565150e-01
1.556999999999999940e+00,1.900066600429556607e-01
1.558000000000000052e+00,1.913647105348793009e-01
1.558999999999999941e+00,1.918668338203853574e-01
1.560000000000000053e+00,1.913019590792497115e-01
1.560999999999999943e+00,1.894634268849814951e-01
1.562000000000000055e+00,1.867125933459257425e-01
1.562999999999999945e+00,1.835499949620135463e-01
1.564000000000000057e+00,1.804424872767173005e-01
1.564999999999999947e+00,1.777227765517618852e-01
1.566000000000000059e+00,1.756133317203258382e-01
1.566999999999999948e+00,1.742454579839547435e-01
1.568000000000000060e+00,1.736754095796047281e-01
1.568999999999999950e+00,1.738977922642900853e-01
1.570000000000000062e+00,1.748566940416700077e-01
1.570999999999999952e+00,1.764549994153792323e-01
1.572000000000000064e+00,1.785624553132058034e-01
1.572999999999999954e+00,1.810222564156299396e-01
1.574000000000000066e+00,1.836571393588257162e-01
1.574999999999999956e+00,1.862750881261639735e-01
1.576000000000000068e+00,1.886736077260584010e-01
1.576999999999999957e+00,1.906436467174308091e-01
1.578000000000000069e+00,1.919728302688750721e-01
1.578999999999999959e+00,1.924485305414113945e-01
1.580000000000000071e+00,1.918602524368201723e-01
1.580999999999999961e+00,1.900014398957511064e-01
1.582000000000000073e+00,1.872188912870559330e-01
1.582999999999999963e+00,1.840300375361080543e-01
1.584000000000000075e+00,1.809020802209654610e-01
1.584999999999999964e+00,1.781678272221224602e-01
1.586000000000000076e+00,1.760495947644250825e-01
1.586999999999999966e+00,1.746783617802853406e-01
1.588000000000000078e+00,1.741099329253375239e-01
1.588999999999999968e+00,1.743383576561713943e-01
1.590000000000000080e+00,1.753071016211348310e-01
1.590999999999999970e+00,1.769184105702027443e-01
1.592000000000000082e+00,1.790411834130115620e-01
1.592999999999999972e+00,1.815179102380974629e-01
1.594000000000000083e+00,1.841705269549787360e-01
1.594999999999999973e+00,1.868062072586736400e-01
1.596000000000000085e+00,1.892216269716979482e-01
1.596999999999999975e+00,1.912069367843238499e-01
1.598000000000000087e+00,1.925490436607068534e-01
1.598999999999999977e+00,1.930344588229957747e-01
1.600000000000000089e+00,1.924519376587105479e-01
1.600999999999999979e+00,1.905943401753822375e-01
1.602000000000000091e+00,1.878087793475972933e-01
1.602999999999999980e+00,1.846152234593617381e-01
1.604000000000000092e+00,1.814823792643552036e-01
1.604999999999999982e+00,1.787442117823855314e-01
1.606000000000000094e+00,1.766238097124639139e-01
1.606999999999999984e+00,1.752526162296573764e-01
1.608000000000000096e+00,1.746866186695400225e-01
1.608999999999999986e+00,1.749198727124754993e-01
1.610000000000000098e+00,1.758956762215647118e-01
1.610999999999999988e+00,1.775159636840285271e-01
1.612000000000000099e+00,1.796492048657655494e-01
1.612999999999999989e+00,1.821373896479948906e-01
1.614000000000000101e+00,1.848018849280575471e-01
1.614999999999999991e+00,1.874492355879431582e-01
1.616000000000000103e+00,1.898754803024621796e-01
1.616999999999999993e+00,1.918701026875949123e-01
1.618000000000000105e+00,1.932193418156736009e-01
1.618999999999999995e+00,1.937089743305373812e-01
1.620000000000000107e+00,1.931272091833364235e-01
1.620999999999999996e+00,1.912661853784247967e-01
1.622000000000000108e+00,1.884730340271849325e-01
1.622999999999999998e+00,1.852706785310644644e-01
1.624000000000000110e+00,1.821293233480795748e-01
1.625000000000000000e+00,1.793840430836168565e-01
1.626000000000000112e+00,1.772586724484656595e-01
1.627000000000000002e+00,1.758850725038752505e-01
1.628000000000000114e+00,1.753193947186211799e-01
1.629000000000000004e+00,1.755556241900082248e-01
1.630000000000000115e+00,1.765368304757881368e-01
1.631000000000000005e+00,1.781645350546726680e-01
1.632000000000000117e+00,1.803068601378128299e-01
1.633000000000000007e+00,1.828051739674142473e-01
1.634000000000000119e+00,1.854802504715688527e-01
1.635000000000000009e+00,1.881380007629419870e-01
1.636000000000000121e+00,1.905737906496999257e-01
1.637000000000000011e+00,1.925764312780549881e-01
1.638000000000000123e+00,1.939314150725306996e-01
1.639000000000000012e+00,1.944240078308419606e-01
1.640000000000000124e+00,1.938416306666786992e-01
1.641000000000000014e+00,1.919758200171459428e-01
1.642000000000000126e+00,1.891737089898123392e-01
1.643000000000000016e+00,1.859611666253924434e-01
1.644000000000000128e+00,1.828098820247385792e-01
1.645000000000000018e+00,1.800560556086178154e-01
1.646000000000000130e+00,1.779242369773093024e-01
1.647000000000000020e+00,1.765467112128882299e-01
1.648000000000000131e+00,1.759797653953044660e-01
1.649000000000000021e+00,1.762173344513637274e-01
1.650000000000000133e+00,1.772022476297283877e-01
1.651000000000000023e+00,1.788357117771955107e-01
1.652000000000000135e+00,1.809852811901753178e-01
1.653000000000000025e+00,1.834918629177794414e-01
1.654000000000000137e+00,1.861757395255973224e-01
1.655000000000000027e+00,1.888420791237883367e-01
1.656000000000000139e+00,1.912856156070416314e-01
1.657000000000000028e+00,1.932944998012420534e-01
1.658000000000000140e+00,1.946535798307961751e-01
1.659000000000000030e+00,1.951474166654649234e-01
1.660000000000000142e+00,1.945629043678983594e-01
1.661000000000000032e+00,1.926908792539590021e-01
1.662000000000000144e+00,1.898694034512204698e-01
1.663000000000000034e+00,1.866385568168535680e-01
1.664000000000000146e+00,1.834722935900782448e-01
1.665000000000000036e+00,1.807083410929855305e-01
1.665999999999999925e+00,1.785722005674484081e-01
1.667000000000000037e+00,1.771965741609912159e-01
1.667999999999999927e+00,1.766378139392118518e-01
1.669000000000000039e+00,1.768895263325328537e-01
1.669999999999999929e+00,1.778940045860255281e-01
1.671000000000000041e+00,1.795515768851313199e-01
1.671999999999999931e+00,1.817287490216712431e-01
1.673000000000000043e+00,1.842651220055102901e-01
1.673999999999999932e+00,1.869796197169137919e-01
1.675000000000000044e+00,1.896760887896919434e-01
1.675999999999999934e+00,1.921477601616244091e-01
1.677000000000000046e+00,1.941812609081882690e-01
1.677999999999999936e+00,1.955600028093403553e-01
1.679000000000000048e+00,1.960670343394214088e-01
1.679999999999999938e+00,1.954877603632619587e-01
1.681000000000000050e+00,1.936117854038277297e-01
1.681999999999999940e+00,1.908005831010795017e-01
1.683000000000000052e+00,1.875717295388472095e-01
1.683999999999999941e+00,1.844006913499998124e-01
1.685000000000000053e+00,1.816266130779836119e-01
1.685999999999999943e+00,1.794761339195135030e-01
1.687000000000000055e+00,1.780828429348813857e-01
1.687999999999999945e+00,1.775037584782311328e-01
1.689000000000000057e+00,1.777330240746001488e-01
1.689999999999999947e+00,1.787133051268212924e-01
1.691000000000000059e+00,1.803453163980177354e-01
1.691999999999999948e+00,1.824959748773202217e-01
1.693000000000000060e+00,1.850054440820099455e-01
1.693999999999999950e+00,1.876930877659493402e-01
1.695000000000000062e+00,1.903630559051656401e-01
1.695999999999999952e+00,1.928089310312452731e-01
1.697000000000000064e+00,1.948176505066246955e-01
1.697999999999999954e+00,1.961730990857575574e-01
1.699000000000000066e+00,1.966588734940662997e-01
1.699999999999999956e+00,1.960605812020254357e-01
1.701000000000000068e+00,1.941679803236055490e-01
1.701999999999999957e+00,1.913270064557794081e-01
1.703000000000000069e+00,1.880731818484785434e-01
1.703999999999999959e+00,1.848823103010636126e-01
1.705000000000000071e+00,1.820936695782738035e-01
1.705999999999999961e+00,1.799337815681319175e-01
1.707000000000000073e+00,1.785359845505850585e-01
1.707999999999999963e+00,1.779568864585817645e-01
1.709000000000000075e+00,1.781901459166639057e-01
1.709999999999999964e+00,1.791778723202443468e-01
1.711000000000000076e+00,1.808201979005041593e-01
1.711999999999999966e+00,1.829833554793433570e-01
1.713000000000000078e+00,1.855067471740876883e-01
1.713999999999999968e+00,1.882090849643589248e-01
1.715000000000000080e+00,1.908937960923117183e-01
1.715999999999999970e+00,1.933537117831071184e-01
1.717000000000000082e+00,1.953751098655998331e-01
1.717999999999999972e+00,1.967410634990809926e-01
1.719000000000000083e+00,1.972344780139857756e-01
1.719999999999999973e+00,1.966403196017744437e-01
1.721000000000000085e+00,1.947477131647052107e-01
1.721999999999999975e+00,1.919027480193044588e-01
1.723000000000000087e+00,1.886434852643385507e-01
1.723999999999999977e+00,1.854470783535357992e-01
1.725000000000000089e+00,1.826538552056524434e-01
1.725999999999999979e+00,1.804910574851403826e-01
1.727000000000000091e+00,1.790924180884790329e-01
1.727999999999999980e+00,1.785147470965537664e-01
1.729000000000000092e+00,1.787516953333721514e-01
1.729999999999999982e+00,1.797452096378066022e-01
1.731000000000000094e+00,1.813951305444749251e-01
1.731999999999999984e+00,1.835673109584323448e-01
1.733000000000000096e+00,1.861006888567547368e-01
1.733999999999999986e+00,1.888134519970549874e-01
1.735000000000000098e+00,1.915084724534888705e-01
1.735999999999999988e+00,1.939779786077946988e-01
1.737000000000000099e+00,1.960076402749252322e-01
1.737999999999999989e+00,1.973799127725934521e-01
1.739000000000000101e+00,1.978770402057236921e-01
1.739999999999999991e+00,1.972834776821246749e-01
1.741000000000000103e+00,1.953876799034579004e-01
1.741999999999999993e+00,1.925355325799040507e-01
1.743000000000000105e+00,1.892680238358001588e-01
1.743999999999999995e+00,1.860636752373474034e-01
1.745000000000000107e+00,1.832638294277671442e-01
1.745999999999999996e+00,1.810963930891448526e-01
1.747000000000000108e+00,1.796954918021034520e-01
1.747999999999999998e+00,1.791180782489459333e-01
1.749000000000000110e+00,1.793577186133644696e-01
1.750000000000000000e+00,1.803561807394062078e-01
1.751000000000000112e+00,1.820129205769855929e-01
1.752000000000000002e+00,1.841933928116884223e-01
1.753000000000000114e+00,1.867361009177238851e-01
1.754000000000000004e+00,1.894586164354507829e-01
1.755000000000000115e+00,1.921632209751774067e-01
1.756000000000000005e+00,1.946415538366580988e-01
1.757000000000000117e+00,1.966785965553573268e-01
1.758000000000000007e+00,1.980563004666900384e-01
1.759000000000000119e+00,1.985563187353069914e-01
1.760000000000000009e+00,1.979623845423292283e-01
1.761000000000000121e+00,1.960624053276337209e-01
1.762000000000000011e+00,1.932020430601747718e-01
1.763000000000000123e+00,1.899252223277718976e-01
1.764000000000000012e+00,1.867117958759721974e-01
1.765000000000000124e+00,1.839041439272653400e-01
1.766000000000000014e+00,1.817308345010454906e-01
1.767000000000000126e+00,1.803263712165344146e-01
1.768000000000000016e+00,1.797478175323802274e-01
1.769000000000000128e+00,1.799887093349621658e-01
1.770000000000000018e+00,1.809905684023028205e-01
1.771000000000000130e+00,1.826525698043019175e-01
1.772000000000000020e+00,1.848397217948589133e-01
1.773000000000000131e+00,1.873899774651757444e-01
1.774000000000000021e+00,1.901204530478824983e-01
1.775000000000000133e+00,1.928328692194822835e-01
1.776000000000000023e+00,1.953182797798211356e-01
1.777000000000000135e+00,1.973611406338546814e-01
1.778000000000000025e+00,1.987426937391986170e-01
1.779000000000000137e+00,1.992439691276614022e-01
1.780000000000000027e+00,1.986482061201669813e-01
1.781000000000000139e+00,1.967426814406205982e-01
1.782000000000000028e+00,1.938626216074908759e-01
1.783000000000000140e+00,1.905671175531545303e-01
1.784000000000000030e+00,1.873379518391763976e-01
1.785000000000000142e+00,1.845188638354681721e-01
1.786000000000000032e+00,1.823392433229360510e-01
1.787000000000000144e+00,1.809339770562657101e-01
1.788000000000000034e+00,1.803601792943544668e-01
