2.580844575856031456e-02,-1.017851193166674939e+00,-8.584764493992116385e-01,4.733289811278896253e-01,6.153123493256915100e-02,-2.428300835467183533e-02,1.619829689741883183e-01,1.000616930731521137e+00,4.596933786472930383e-01,2.636370879494775998e+00,-6.819688251094799258e-02,-3.850849985257950303e-01,1.685653082380481338e-01,-3.313146525230591943e-01,8.657373883421379561e-04,9.824192244883309111e-02,5.687706782684463086e-02,-9.193217713712023564e-02,5.733636883766740633e-02,-7.113953087060480469e-03,9.602899824326899259e-02,-3.424401808556077655e-03
1.420744884437171243e-02,-1.016393914008772992e+00,-8.653712663991812715e-01,4.668362783764154478e-01,7.079573929275824462e-02,-2.798129818725672915e-02,1.496390960039392093e-01,1.000428055084368717e+00,4.589598235292743356e-01,2.629349985194833206e+00,-6.272909047372526858e-02,-3.857151693840590867e-01,1.476227184158343808e-01,-3.325376694388191834e-01,-2.353011577720425657e-03,9.810562258936665614e-02,5.691833763805564245e-02,-8.581027560761883555e-02,5.785643554467160415e-02,-7.460154451641175938e-03,9.439654431003166590e-02,-3.426523488143121306e-03
3.143632386598958078e-03,-1.015352242668173144e+00,-8.716946206358147098e-01,4.621132674031936394e-01,7.834376997767021622e-02,-3.091612831358889202e-02,1.380461949975260727e-01,1.000646978030806711e+00,4.585970492421975186e-01,2.622687842012279891e+00,-5.852590498667004093e-02,-3.862314987037492320e-01,1.277325671351623171e-01,-3.337583320743582327e-01,-5.468709632663697889e-03,9.799018510250365188e-02,5.695557505810258658e-02,-8.008463866026428735e-02,5.846538536066749753e-02,-7.812522576436355809e-03,9.288095357668837981e-02,-3.425730119016931821e-03
-7.374391389219334819e-03,-1.014631781551861955e+00,-8.773388502451719972e-01,4.589701011643957385e-01,8.417064584050541753e-02,-3.304357746263054257e-02,1.272005407421942513e-01,1.001118556150472516e+00,4.586209773324572692e-01,2.616412363983989575e+00,-5.567139993193241654e-02,-3.865882627711723085e-01,1.089152845886522253e-01,-3.349449717477072652e-01,-8.464349277251235343e-03,9.788791435088507742e-02,5.698107016996629276e-02,-7.476008290342842089e-02,5.914218386588017407e-02,-8.166841729877593464e-03,9.147626713398425424e-02,-3.422265758125769483e-03
-1.734468449378540056e-02,-1.014154999940165558e+00,-8.822230431679163321e-01,4.572306978651330955e-01,8.828941581340685185e-02,-3.433379497463669161e-02,1.170921326946168378e-01,1.001714479294468552e+00,4.590472343444028658e-01,2.610571478001397328e+00,-5.422761930083883075e-02,-3.867505504568777841e-01,9.117764052927175566e-02,-3.360733414472716896e-01,-1.132634309354933061e-02,9.779285588596665912e-02,5.698865570363708527e-02,-6.983717404051742461e-02,5.986862133242727702e-02,-8.519592648563081155e-03,9.017713643656667666e-02,-3.416364335660745152e-03
-2.677065368433058715e-02,-1.013856917520408407e+00,-8.862870229873052175e-01,4.567330493159159066e-01,9.072708096584040927e-02,-3.476869422238829804e-02,1.077057885112413932e-01,1.002328296989214884e+00,4.598892069615271860e-01,2.605218473997118700e+00,-5.423678239493799624e-02,-3.866918155586509531e-01,7.451515896320230758e-02,-3.371245440811613259e-01,-1.404414810145930559e-02,9.770024714450280257e-02,5.697335588071661405e-02,-6.531282338904517704e-02,6.062900793577050834e-02,-8.867865481981462503e-03,8.897849934954876749e-02,-3.408251743575186829e-03
-3.565988154405225208e-02,-1.013685086484983122e+00,-8.894907021128795055e-01,4.573259693117650571e-01,9.152324373999720653e-02,-3.434056111251689719e-02,9.902264841355305769e-02,1.002873192265563818e+00,4.611596410566577986e-01,2.600419376395674220e+00,-5.572431011100310860e-02,-3.863933303632792193e-01,5.891457169831294111e-02,-3.380850934542942721e-01,-1.660967869165630439e-02,9.760660875288235117e-02,5.693136434699457710e-02,-6.118119594912955345e-02,6.140976734282124760e-02,-9.209254096262284653e-03,8.787580326878040304e-02,-3.398146581082041751e-03
-4.402351157069410437e-02,-1.013596566738631299e+00,-8.918086009569586858e-01,4.588763281951133699e-01,9.072414369257142397e-02,-3.305010340852578693e-02,9.102091007733408012e-02,1.003280859145942561e+00,4.628686170651847842e-01,2.596235141682255776e+00,-5.870083992761340741e-02,-3.858427334438283007e-01,4.435528973517186002e-02,-3.389452401866692721e-01,-1.901738983987500548e-02,9.750926926964537111e-02,5.685977157490466199e-02,-5.743409524950481015e-02,6.219971706292942021e-02,-9.541885757618918940e-03,8.686473260965518750e-02,-3.386261427195992341e-03
-5.187505611758406326e-02,-1.013556863542490749e+00,-8.932287868132329223e-01,4.612584022955525942e-01,8.838376814263723680e-02,-3.090451826908243230e-02,8.367690652723785982e-02,1.003495566711868126e+00,4.650259145329347366e-01,2.592734529318175607e+00,-6.316608791398073408e-02,-3.850325615066459983e-01,3.081141946392402034e-02,-3.396988178648833734e-01,-2.126335812757744123e-02,9.740640953337637020e-02,5.675645256681561418e-02,-5.406171019985119702e-02,6.298908305919502515e-02,-9.864218491469168432e-03,8.594134055913832393e-02,-3.372803033304281380e-03
-5.923091225619492306e-02,-1.013539902083501421e+00,-8.937499991513983000e-01,4.643606256879570515e-01,8.456093690864845136e-02,-2.791720426115383222e-02,7.696440649319258309e-02,1.003475841400860435e+00,4.676388084496060360e-01,2.589983659401668525e+00,-6.910913320229676582e-02,-3.839602675579291691e-01,1.825167090394149566e-02,-3.403426772698774916e-01,-2.334558232502239108e-02,9.729687291906874425e-02,5.661998366765051693e-02,-5.105254508897962701e-02,6.376990298291040915e-02,-1.017511296580987136e-02,8.510188830037893060e-02,-3.357972763823632249e-03
-4.765148623006096318e-02,-1.011790802090669406e+00,-8.787291637564890179e-01,4.843097663527943242e-01,6.491713867718480746e-02,-2.059608119465912088e-02,8.964755102568700007e-02,1.010362599449828203e+00,4.725370954235034171e-01,2.592620774658205285e+00,-8.238665528457332632e-02,-3.831560434366136914e-01,4.307836721389316642e-02,-3.364841257033094335e-01,-1.534869001931577111e-02,9.735014880297335194e-02,5.598420982507151117e-02,-4.462241523213020949e-02,8.749832085948953952e-02,-1.516578560858222735e-02,8.143322652794814098e-02,-3.341966695120135531e-03
-6.648353956265842801e-02,-1.012395612468900641e+00,-8.833588023653971000e-01,4.851540901023384533e-01,6.294699257579473850e-02,-1.654161900174756436e-02,7.156373721371002417e-02,1.009796241799445715e+00,4.790708200651782600e-01,2.592320622958843579e+00,-9.180696870725298109e-02,-3.816593087860132294e-01,6.787222082170979963e-03,-3.390815081823312926e-01,-2.142187248882057582e-02,9.716549800777683765e-02,5.574114517965400584e-02,-3.818174952826535601e-02,8.859800775291436226e-02,-1.577349007149094276e-02,7.994393992353152067e-02,-3.317312183918291399e-03
-9.862937235029220484e-02,-1.013381441499163094e+00,-8.942377234204350600e-01,4.869008601424915650e-01,6.522039957634287455e-02,-1.387313576531594775e-02,4.017276242948121523e-02,1.012289530601430787e+00,4.880609963533790174e-01,2.587644736293639447e+00,-1.002608183850883378e-01,-3.808541369007576449e-01,-5.710788561008929565e-02,-3.437876912987404276e-01,-3.150380482635885965e-02,9.693622628105352801e-02,5.542804781763125549e-02,-2.535996957908178556e-02,9.694070955712462412e-02,-1.822229555477820548e-02,7.670973050027839191e-02,-3.291547305595754133e-03
-1.387993963097926275e-01,-1.014438877927323457e+00,-9.089607596215740770e-01,4.891766128154622084e-01,7.034936902888444532e-02,-1.228223057292768261e-02,7.436929849653348872e-04,1.016824317896447560e+00,4.983545065302821264e-01,2.579894206017405267e+00,-1.077037511471557185e-01,-3.805512396180173451e-01,-1.377034454594456558e-01,-3.497496318281254069e-01,-4.391833413654158691e-02,9.668087290961041580e-02,5.506378763390026854e-02,-8.660190118843186929e-03,1.104504191885373465e-01,-2.195944106689502739e-02,7.240237884461647733e-02,-3.262538270942947488e-03
-1.827986290505720368e-01,-1.015574811070754535e+00,-9.258116813025345504e-01,4.924980121993633997e-01,7.705862369704630233e-02,-1.159241292027807582e-02,-4.251021582698891882e-02,1.022986136705005045e+00,5.089206088844028253e-01,2.569399316331372418e+00,-1.138886050956587209e-01,-3.806808055434957594e-01,-2.263274135839435930e-01,-3.563374553428210190e-01,-5.740411710722246458e-02,9.642219167128859847e-02,5.468146553327125903e-02,9.940391882254285064e-03,1.274238604470624980e-01,-2.652892085290244756e-02,6.755693066355070164e-02,-3.228981489678041297e-03
-2.273205549526667868e-01,-1.016761675811146848e+00,-9.434047257563638045e-01,4.970129413980001187e-01,8.439626834690625024e-02,-1.163335440882400790e-02,-8.628050805600619155e-02,1.030313009009527825e+00,5.190014497461131748e-01,2.556720382134443081e+00,-1.187029495707228183e-01,-3.811622671134863860e-01,-3.161533351661566793e-01,-3.630505654738414578e-01,-7.096265610106942956e-02,9.617738661639227415e-02,5.430535736279580583e-02,2.889197000564795725e-02,1.463894449200728309e-01,-3.154360145235744761e-02,6.259185339101724921e-02,-3.190266301911451330e-03
-2.697924099680423238e-01,-1.017960554396862394e+00,-9.606437375240723942e-01,5.026702477160962523e-01,9.165545939624239469e-02,-1.225246764096779226e-02,-1.280010301473484269e-01,1.038355320727496922e+00,5.280432242409626165e-01,2.542484280521408291e+00,-1.221114593324246211e-01,-3.819163430409431848e-01,-4.018762868399025634e-01,-3.694971208748994429e-01,-8.381846489457406291e-02,9.595918952165369276e-02,5.395390137128475150e-02,4.699693320517731032e-02,1.660881974048861731e-01,-3.667747677478801205e-02,5.782999661683591031e-02,-3.146340831904440808e-03
-3.082451451197081305e-01,-1.019100927809678092e+00,-9.766486365119870783e-01,5.092367125302094122e-01,9.833009266473653753e-02,-1.330842202061712290e-02,-1.657181316753738587e-01,1.046656179893188821e+00,5.356536409677103983e-01,2.527342185880784076e+00,-1.241472900375271415e-01,-3.828585015687845927e-01,-4.794434187209088427e-01,-3.753673721509954153e-01,-9.537684136869431506e-02,9.577477875267523255e-02,5.363918848765862613e-02,6.334685812121118587e-02,1.854458698459680033e-01,-4.165725365614638548e-02,5.351482698310913722e-02,-3.097596834155927695e-03
-3.412065020562734530e-01,-1.020203356259610450e+00,-9.908276028200121432e-01,5.165296163789208084e-01,1.040638817972215913e-01,-1.469986247487626088e-02,-1.979703111708304708e-01,1.054898812048383094e+00,5.415727545869568615e-01,2.511973216412806131e+00,-1.248381071611191079e-01,-3.839412569048312185e-01,-5.458236818798580803e-01,-3.804536384526283066e-01,-1.052050137996916740e-01,9.563554160913539937e-02,5.337595084733504081e-02,7.726702162581142175e-02,2.035677443232147832e-01,-4.625784408508740869e-02,4.983145963879277718e-02,-3.044767044406950212e-03
-3.676053824996960984e-01,-1.021185383310697414e+00,-1.002657504794258303e+00,5.241644370076203874e-01,1.086313412998066164e-01,-1.631860425442012083e-02,-2.237088833035545954e-01,1.062685187544623711e+00,5.456317734134322750e-01,2.496971736298983835e+00,-1.242789540382719660e-01,-3.850882195313390932e-01,-5.988229308898864733e-01,-3.845768974354877301e-01,-1.129827504055565257e-01,9.554237240717894375e-02,5.316927978386077475e-02,8.827565211182000771e-02,2.196928782530782887e-01,-5.029244355264526900e-02,4.690806424295744514e-02,-2.988858490391871695e-03
-3.866988162858532307e-01,-1.022010241462168345e+00,-1.011791453390154860e+00,5.317917493529583650e-01,1.118990290751781663e-01,-1.808062042525624205e-02,-2.422097045225431733e-01,1.069706360058994665e+00,5.477453504538553064e-01,2.482922869947460143e+00,-1.225648870989310690e-01,-3.862447896542796633e-01,-6.369212653818002723e-01,-3.876210379478689516e-01,-1.184945751467064157e-01,9.549786585340350187e-02,5.302492930390835524e-02,9.604308658295898637e-02,2.331956066741596167e-01,-5.361000303057975730e-02,4.483470084489171725e-02,-2.931060723349805490e-03
-3.980077257174754468e-01,-1.022644455807909525e+00,-1.017992747653876373e+00,5.390661133288757734e-01,1.138054688775471945e-01,-1.991620847207145606e-02,-2.530125943355374107e-01,1.075695357159084153e+00,5.478839899350822495e-01,2.470341243242951457e+00,-1.197956106713805868e-01,-3.873630013336303302e-01,-6.591430348539633055e-01,-3.895092649819238417e-01,-1.216067758524969344e-01,9.550292523224281072e-02,5.294693723381199701e-02,1.003624537420222812e-01,2.435647390437879756e-01,-5.608979434937449299e-02,4.366877462596093634e-02,-2.872694797588980827e-03
-4.012638056781634432e-01,-1.023061528729352521e+00,-1.021116868997603122e+00,5.456547143736303340e-01,1.143439743043934143e-01,-2.176793533489912794e-02,-2.558668595529044465e-01,1.080426402316491119e+00,5.460643451398645709e-01,2.459689492356884166e+00,-1.160738293367201135e-01,-3.884023082986340913e-01,-6.649465359654986862e-01,-3.901977999807303421e-01,-1.222506346030829694e-01,9.555758198338527853e-02,5.293814744032274144e-02,1.011234275460370646e-01,2.503888413815013037e-01,-5.763717424000029677e-02,4.344249218783285960e-02,-2.815161587703255905e-03
-3.963660269927609670e-01,-1.023242162563618551e+00,-1.021093491661837049e+00,5.512487242879053895e-01,1.135478142241446303e-01,-2.358943103474511749e-02,-2.506873913751106464e-01,1.083713713120302735e+00,5.423366869892537467e-01,2.451373529608499524e+00,-1.115011487868824702e-01,-3.893293976092385700e-01,-6.541336300489405398e-01,-3.896692846330435667e-01,-1.204090733353236353e-01,9.566122762559445269e-02,5.300050298401330628e-02,9.829116271995863574e-02,2.533435548902350232e-01,-5.817995708777017050e-02,4.416853248926332076e-02,-2.759899908436823715e-03
-3.833443004245057351e-01,-1.023170560667282070e+00,-1.017907521141316884e+00,5.555687762788599215e-01,1.114771235525334470e-01,-2.534253370230863528e-02,-2.375184663073412472e-01,1.085405070418894891e+00,5.367741844305711219e-01,2.445732757217985220e+00,-1.061767738045025361e-01,-3.901159267096234173e-01,-6.267749068261134759e-01,-3.879259522622481859e-01,-1.161054009904914780e-01,9.581242251128514742e-02,5.313501853817529513e-02,9.188900958675498554e-02,2.521799510120111831e-01,-5.766516861413211598e-02,4.584438271922479380e-02,-2.708351788217739677e-03
-3.623295361736402764e-01,-1.022837249611803667e+00,-1.011590130376586183e+00,5.583670940637541769e-01,1.082116120154981431e-01,-2.699701827844919536e-02,-2.165033173447486747e-01,1.085381100807092158e+00,5.294672694935703694e-01,2.443053823914242084e+00,-1.001952712816076008e-01,-3.907393022770346280e-01,-5.831475792524820623e-01,-3.849863078328006338e-01,-1.093939436777064539e-01,9.600941752900173098e-02,5.334216780811173314e-02,8.198415856476934382e-02,2.467143130734939238e-01,-5.605621298235245048e-02,4.845639628654942188e-02,-2.661932816762082547e-03
-3.335283544439690551e-01,-1.022234156599697075e+00,-1.002204420485028447e+00,5.594274327555327497e-01,1.038415964966409866e-01,-2.852774214483875387e-02,-1.878590245679607196e-01,1.083547421691668289e+00,5.205167116349667111e-01,2.443562786079005456e+00,-9.364672727129190466e-02,-3.911799891696270404e-01,-5.236840991368275633e-01,-3.808797806345630699e-01,-1.003522339817001646e-01,9.624984331896246914e-02,5.362175958225259831e-02,6.867604020065656845e-02,2.368187995533810042e-01,-5.333033860806603299e-02,5.198250986178259980e-02,-2.622009019205999436e-03
-2.972050291023844992e-01,-1.021363897307565161e+00,-9.898436659068893251e-01,5.585733069550303798e-01,9.846282373237612295e-02,-2.991574194158557951e-02,-1.518578527636990916e-01,1.079842246646197212e+00,5.100310988648920629e-01,2.447447749912573300e+00,-8.661579399789724742e-02,-3.914250850614548471e-01,-4.489326636132323634e-01,-3.756468152039653119e-01,-8.907543748852014831e-02,9.653165790088402698e-02,5.397359599509585909e-02,5.208725435603950293e-02,2.224142771046603295e-01,-4.947663593878515870e-02,5.639522245842296111e-02,-2.589877250832339252e-03
-2.536629056823901385e-01,-1.020224136832164730e+00,-9.746134333361682334e-01,5.556517096272858280e-01,9.217440312335337116e-02,-3.114492751907406778e-02,-1.088103071599152150e-01,1.074215978597677701e+00,4.981189995920256575e-01,2.454834435458285835e+00,-7.918064337867865288e-02,-3.914615147278275864e-01,-3.595221226987440066e-01,-3.693313202061976330e-01,-7.567031662923857926e-02,9.685185896849243803e-02,5.439673907396794239e-02,3.235645044619819138e-02,2.034617458777417398e-01,-4.449386306822871590e-02,6.166239214691590642e-02,-2.566752182522920658e-03
-2.032333731088334650e-01,-1.018825616965822523e+00,-9.566412251236119380e-01,5.505550079163870070e-01,8.507111006487347304e-02,-3.220481016109360412e-02,-5.905136718515271305e-02,1.066652264560163932e+00,4.848920594196103329e-01,2.465822192733147400e+00,-7.141260825067591300e-02,-3.912839033982170589e-01,-2.561359162911266418e-01,-3.619849001775539143e-01,-6.025253555920755816e-02,9.720826138464616628e-02,5.489074329339090758e-02,9.631953629651374832e-03,1.799583862076063190e-01,-3.838918611764044475e-02,6.775013073793095808e-02,-2.553752837355858975e-03
-1.472287497986149440e-01,-1.018245422207014972e+00,-9.364322353452625425e-01,5.513968311965760094e-01,7.448199426350889107e-02,-3.306111332334692871e-02,-3.525212681046818990e-03,1.060375865666529860e+00,4.694603898640430373e-01,2.470896005989085431e+00,-6.255830248036998997e-02,-3.911791246879408046e-01,-1.411690275297503294e-01,-3.537075938404862785e-01,-4.369421895243938425e-02,9.753923515823859081e-02,5.552067028460647147e-02,-1.505929104326556717e-02,1.530483018506255122e-01,-3.141860591965300875e-02,7.429094507570729866e-02,-2.551897430005953173e-03
-1.023726422934210650e-01,-1.016467888837820022e+00,-9.205137315181385338e-01,5.410724889285536410e-01,7.037979278220346524e-02,-3.407363452543009374e-02,4.037608721015004121e-02,1.051063882897889989e+00,4.584248663484066233e-01,2.486445117984981579e+00,-5.603980849677298037e-02,-3.907454920799474096e-01,-4.963398747281422968e-02,-3.471807810569636499e-01,-3.007539932342664923e-02,9.785324772949981209e-02,5.597990595279997428e-02,-3.494615954443351657e-02,1.286997578271685538e-01,-2.524908837070878251e-02,7.964434131841899300e-02,-2.561476437524491060e-03
-8.421767060344982625e-02,-1.015256832406156162e+00,-9.153143919990627264e-01,5.317100460419263985e-01,7.230096767111840461e-02,-3.578584336723731468e-02,5.772554946334375325e-02,1.045663843902554957e+00,4.535266293214401667e-01,2.495465671291325016e+00,-5.133831249684721321e-02,-3.907389026700610613e-01,-1.305967385018193608e-02,-3.446367693914093588e-01,-2.469726685744777495e-02,9.799844839956221854e-02,5.623599099885043251e-02,-4.240515252671573504e-02,1.153764488420618156e-01,-2.199209268118822516e-02,8.162645349261897498e-02,-2.580990161869488753e-03
-8.512432193323496432e-02,-1.014068531263019768e+00,-9.174373654793332999e-01,5.219012270162283196e-01,7.866345668053999207e-02,-3.783216862662390489e-02,5.609865924020561445e-02,1.042584244864830367e+00,4.532819711416407604e-01,2.501229358159071658e+00,-4.841972201410173204e-02,-3.909316309427310898e-01,-1.572739847335154206e-02,-3.448791454580301119e-01,-2.504544163417824973e-02,9.801960478045591840e-02,5.631318255634989306e-02,-4.106823406352441697e-02,1.104443512446925124e-01,-2.093632762343040910e-02,8.122595085147410465e-02,-2.605792981006183409e-03
-9.895137539761539314e-02,-1.013000512711606849e+00,-9.245717994016138253e-01,5.129262494934221372e-01,8.769383172025077555e-02,-4.016149926314283025e-02,4.167316927710867230e-02,1.041622494588756442e+00,4.559939851108379405e-01,2.503529235504636574e+00,-4.649793803026050498e-02,-3.913376061426325214e-01,-4.494282800903090513e-02,-3.470110686868354000e-01,-2.927992853244135163e-02,9.795630356720061438e-02,5.627108495061452359e-02,-3.382900131886330819e-02,1.118418638450017072e-01,-2.150910850163744933e-02,7.922944236635244553e-02,-2.632439854447191259e-03
-1.207600738300811938e-01,-1.012103117467196167e+00,-9.348426378652463509e-01,5.054280887035316194e-01,9.806563344219733358e-02,-4.270013161259346435e-02,1.940040483160428153e-02,1.042444710613765757e+00,4.603909140525641042e-01,2.502726532594543585e+00,-4.504794514580849618e-02,-3.919436814085823229e-01,-9.051162943774476721e-02,-3.503168512068261520e-01,-3.590897118820186168e-02,9.784291568967498631e-02,5.615589748418139959e-02,-2.300434205361567494e-02,1.177671099697825269e-01,-2.321985529490156602e-02,7.626718861500333957e-02,-2.658465448515784021e-03
-1.466102818183383227e-01,-1.011281570800462104e+00,-9.466285409636888692e-01,4.995528355913826379e-01,1.087782198830844899e-01,-4.534411266942516699e-02,-6.791201351164728554e-03,1.044549313427908022e+00,4.654892857408053364e-01,2.499275805806473461e+00,-4.375264222001870595e-02,-3.926824475540285353e-01,-1.443186395070662487e-01,-3.541892620358363941e-01,-4.372998486989493339e-02,9.769751576180496500e-02,5.599597343077845207e-02,-1.042822629149513236e-02,1.266481577267919989e-01,-2.564963074034852519e-02,7.283129376656929943e-02,-2.682223788187371345e-03
-1.733944812136485047e-01,-1.010617363451524309e+00,-9.588043855097498902e-01,4.954629288973801948e-01,1.190924536207065842e-01,-4.804131022658708616e-02,-3.379928778127421624e-02,1.047641962285274397e+00,4.705625902857628606e-01,2.493855870827286658e+00,-4.232566566439781297e-02,-3.935460458616581447e-01,-1.999612720648340503e-01,-3.582024016970082880e-01,-5.181110651300434994e-02,9.754816258156720488e-02,5.582484940851016597e-02,2.458215009035039783e-03,1.371557373060348639e-01,-2.844744263915364654e-02,6.931673327605028523e-02,-2.702720262588660053e-03
-1.986840756122632834e-01,-1.009695040908380248e+00,-9.700215882330383010e-01,4.928907432914837461e-01,1.283602405901994037e-01,-5.064860801520795069e-02,-5.923509422559896515e-02,1.051009628430774834e+00,4.749155389259647753e-01,2.486159859092199831e+00,-4.067063287509646574e-02,-3.943594040742151030e-01,-2.524705190734231053e-01,-3.618573692359101646e-01,-5.940671856799555062e-02,9.737072236376692613e-02,5.563800728278150975e-02,1.455745465047340870e-02,1.481233974812332654e-01,-3.131442094249756170e-02,6.599440269663919834e-02,-2.719525578048172677e-03
-2.206247484522644853e-01,-1.009310864701448374e+00,-9.803586873557490478e-01,4.917874052173221155e-01,1.364739991046792500e-01,-5.324289357819254886e-02,-8.122420997474159854e-02,1.054941032340754203e+00,4.785239238230849512e-01,2.479136196536123382e+00,-3.862667463954892744e-02,-3.953566511892224189e-01,-2.979950439200593770e-01,-3.651903327708134750e-01,-6.597167686203192494e-02,9.726450214620106782e-02,5.550513163709223929e-02,2.498557552836690523e-02,1.586128151829822586e-01,-3.400722981276125406e-02,6.316089827210977226e-02,-2.732546804985732779e-03
