1.697272012830726429e-02,-5.299528950140274669e-02,2.963208428154553986e-01
1.697286496729056085e-02,-5.299532463958698397e-02,2.963212153486306510e-01
1.697315355339320403e-02,-5.299536492124923281e-02,2.963219069767363267e-01
1.697357492057260595e-02,-5.299539038193177426e-02,2.963228485718784611e-01
1.697411591145445500e-02,-5.299538422494270984e-02,2.963239361518780202e-01
1.697476355606980514e-02,-5.299533976092834359e-02,2.963251531068379352e-01
1.697550561986635453e-02,-5.299523430067013680e-02,2.963264809195433336e-01
1.697632713124068785e-02,-5.299507076979531606e-02,2.963278687456780691e-01
1.697721841898525499e-02,-5.299484756248332845e-02,2.963292789656059578e-01
1.697816609163569496e-02,-5.299454681624455460e-02,2.963307464434539740e-01
1.697916129112312864e-02,-5.299418397137591052e-02,2.963322158664657979e-01
1.698019493203359320e-02,-5.299374749466082002e-02,2.963337500440622052e-01
1.698125870348345112e-02,-5.299324689331254973e-02,2.963352770210301856e-01
1.698235013373493654e-02,-5.299268012983190945e-02,2.963368138067770663e-01
1.698346561479809752e-02,-5.299205195844426675e-02,2.963383474769772374e-01
1.698460100659962904e-02,-5.299136185351049216e-02,2.963398950238280705e-01
1.698575955230644668e-02,-5.299062732047553348e-02,2.963414435310818829e-01
1.698694196612011986e-02,-5.298983902521468142e-02,2.963429954242268183e-01
1.698815293614499081e-02,-5.298900915615084584e-02,2.963445382645170656e-01
1.698939889838566031e-02,-5.298814132165039631e-02,2.963460305971152842e-01
1.699068681426518790e-02,-5.298723810945026036e-02,2.963475202557107613e-01
1.699203722463042687e-02,-5.298631053710711747e-02,2.963489670685664490e-01
1.699345607407199907e-02,-5.298536860807110532e-02,2.963503441832021079e-01
1.699495029760154235e-02,-5.298442080318287173e-02,2.963517126290178827e-01
1.699652496153148534e-02,-5.298347844016242786e-02,2.963529989775814943e-01
1.699818031631835855e-02,-5.298257085880765660e-02,2.963542192616152593e-01
1.699991771819387917e-02,-5.298170743642716118e-02,2.963553890835197158e-01
1.700173893765321784e-02,-5.298091988610549585e-02,2.963564941659582175e-01
1.700363740186484202e-02,-5.298023107498799067e-02,2.963575351582569684e-01
1.700561634789686180e-02,-5.297965824122347761e-02,2.963585422918359469e-01
1.700767254103620341e-02,-5.297922678354186760e-02,2.963594707704356734e-01
1.700980333244637988e-02,-5.297894690184628413e-02,2.963603650079001395e-01
1.701200554920813054e-02,-5.297883602734447528e-02,2.963612395926994436e-01
1.701427889532524523e-02,-5.297891091124418139e-02,2.963620642145337047e-01
1.701661828624078179e-02,-5.297917212968358824e-02,2.963628530426886121e-01
1.701902408083005164e-02,-5.297962275478884653e-02,2.963635903510680736e-01
1.702149412455609967e-02,-5.298026115145849924e-02,2.963643344952582304e-01
1.702402439599921130e-02,-5.298108004235809604e-02,2.963650099386287984e-01
1.702661472148690736e-02,-5.298207472587809774e-02,2.963657196069337529e-01
1.702926592108848849e-02,-5.298321332715224402e-02,2.963663575772088055e-01
1.703197337354498547e-02,-5.298448522574980557e-02,2.963669817541777496e-01
1.703473676735310638e-02,-5.298586224700293362e-02,2.963676044966435108e-01
1.703755649832285404e-02,-5.298733197003124146e-02,2.963682094308959236e-01
1.704042570649422564e-02,-5.298886747291337018e-02,2.963688081365138394e-01
1.704334214288148741e-02,-5.299046360487993240e-02,2.963693839427405941e-01
1.704630081568046795e-02,-5.299211633581350778e-02,2.963699211033910541e-01
1.704929288716737490e-02,-5.299382554131368966e-02,2.963704334692789377e-01
1.705231380493596460e-02,-5.299560238840191062e-02,2.963709660387872091e-01
1.705535601554889619e-02,-5.299745594522482089e-02,2.963714845042766943e-01
1.705841788585448285e-02,-5.299938819822037211e-02,2.963719517169493556e-01
1.706149248198742321e-02,-5.300140953292852009e-02,2.963724268921103522e-01
1.706457307510046706e-02,-5.300353513351550166e-02,2.963729102164372464e-01
1.706765792326072825e-02,-5.300576578364161323e-02,2.963733868886123668e-01
1.707074372924853936e-02,-5.300810963025832934e-02,2.963738721259495112e-01
1.707382579376727841e-02,-5.301057058770242136e-02,2.963743361840824320e-01
1.707690357013758042e-02,-5.301314507126036329e-02,2.963748090942018298e-01
1.707997537350820771e-02,-5.301582878750538824e-02,2.963752755854666687e-01
1.708303556297332063e-02,-5.301861489571451508e-02,2.963757508370589155e-01
1.708608971418456440e-02,-5.302148921944869336e-02,2.963762194336210798e-01
1.708913359237698021e-02,-5.302443666748834356e-02,2.963767250221435723e-01
1.709216790148792436e-02,-5.302743247185033593e-02,2.963771929240817671e-01
1.709519506800244101e-02,-5.303045952088151355e-02,2.963776654724305515e-01
1.709821441641157236e-02,-5.303349462104403611e-02,2.963781570534546606e-01
1.710122480160233827e-02,-5.303652503499331483e-02,2.963786354458700645e-01
1.710422080661601688e-02,-5.303954009320622359e-02,2.963790845426883536e-01
1.710720205043156361e-02,-5.304254137265254632e-02,2.963795785299332963e-01
1.711016376097797276e-02,-5.304553510496484714e-02,2.963800432941865459e-01
1.711310207698792801e-02,-5.304852325446135497e-02,2.963804944452002599e-01
1.711601153615444765e-02,-5.305152330590752474e-02,2.963809479508043299e-01
1.711889195083767315e-02,-5.305453798393729853e-02,2.963814197380885695e-01
1.712173779782275723e-02,-5.305759048613659101e-02,2.963818662756851352e-01
1.712454759753603839e-02,-5.306068663401159596e-02,2.963823333899757162e-01
