0.000000000000000000e+00,9.967351869877196912e-07,1.630684770386067380e-06,-2.676661713621904356e-07
5.000000000000000104e-03,-3.802287636746112115e-04,5.001319819487462862e-04,2.116150249397820340e-03
1.000000000000000021e-02,-7.129994510146197163e-04,8.160689740769177386e-04,3.464398485032494680e-03
1.499999999999999944e-02,-9.331433982812634316e-04,1.024661007449505050e-03,4.178801844254331592e-03
2.000000000000000042e-02,-1.043113618537816478e-03,1.211153707939033753e-03,4.418692454736124729e-03
2.500000000000000139e-02,-1.053543575869763868e-03,1.570858764018726386e-03,3.908376964560236234e-03
2.999999999999999889e-02,-7.519706934470907905e-04,1.953522833820402552e-03,1.435777676380716687e-03
3.500000000000000333e-02,-2.163108356477690206e-04,2.255669792996260747e-03,-2.004222008197631324e-03
4.000000000000000083e-02,2.444158552058170756e-04,2.428449239691030971e-03,-4.416881525678560683e-03
4.499999999999999833e-02,4.166885908683229302e-04,2.482602918200823953e-03,-4.876148802502817091e-03
5.000000000000000278e-02,6.329842514876608383e-04,2.520685810711220318e-03,-6.002606691514468691e-03
5.500000000000000028e-02,9.829160098324784926e-04,2.514083254651717537e-03,-7.916976439241706423e-03
5.999999999999999778e-02,1.238191087295331585e-03,2.434022569777083683e-03,-8.987792822254113412e-03
6.500000000000000222e-02,1.219945499464500632e-03,2.291382353734571376e-03,-8.364454676103688993e-03
7.000000000000000666e-02,1.270440411793443379e-03,2.180348038730340905e-03,-8.649893583801792143e-03
7.499999999999999722e-02,1.480343299502519857e-03,2.063937498846672366e-03,-9.920412494603793666e-03
8.000000000000000167e-02,1.620870692786287488e-03,1.907875914854350111e-03,-1.049793850610588990e-02
8.500000000000000611e-02,1.510582174361020744e-03,1.718247384546772033e-03,-9.493810572205128862e-03
8.999999999999999667e-02,1.487698042581151250e-03,1.582430495980414412e-03,-9.488036942703429247e-03
9.500000000000000111e-02,1.638264674791825668e-03,1.458657643911720524e-03,-1.053733663467535352e-02
1.000000000000000056e-01,1.732795605648787280e-03,1.310046155188566465e-03,-1.094560117303374110e-02
1.049999999999999961e-01,1.588435161823853817e-03,1.140264978302213102e-03,-9.810492470351457953e-03
1.100000000000000006e-01,1.539682390226607221e-03,1.032308202027627493e-03,-9.707884076504585610e-03
1.150000000000000050e-01,1.670007720638330521e-03,9.414005205616301575e-04,-1.068816108026725796e-02
1.199999999999999956e-01,1.749572060494644470e-03,8.297095959840686090e-04,-1.104630046764206418e-02
1.250000000000000000e-01,1.654558170591079874e-03,5.949514603472514512e-04,-9.829585742068972301e-03
1.300000000000000044e-01,1.837251604141968905e-03,2.114819780695323913e-04,-9.688110469352875787e-03
1.350000000000000089e-01,2.323511574593608263e-03,-2.837951732863391516e-04,-1.066227414065446313e-02
1.400000000000000133e-01,2.665426295818473269e-03,-6.717828355478454305e-04,-1.102134220508829004e-02
1.449999999999999900e-01,2.653633926197886475e-03,-1.025804037154364606e-03,-9.765095554690000207e-03
1.499999999999999944e-01,3.065361860383157902e-03,-1.754661200478478678e-03,-9.614776935229465277e-03
1.549999999999999989e-01,3.958638114919643680e-03,-2.805210380825302538e-03,-1.060970469318623863e-02
1.600000000000000033e-01,4.570343781425605795e-03,-3.541422071068063560e-03,-1.098633218417131158e-02
1.650000000000000078e-01,4.387968118843937199e-03,-3.669358488050503825e-03,-9.801517293137711195e-03
1.700000000000000122e-01,4.402187681661255333e-03,-3.961098305241463752e-03,-9.681350243184609627e-03
1.750000000000000167e-01,4.885561117578977874e-03,-4.586904206324071698e-03,-1.068909630305421229e-02
1.799999999999999933e-01,5.152154353014259253e-03,-4.947090423638899476e-03,-1.106700233437830569e-02
1.849999999999999978e-01,4.700722318224274249e-03,-4.723514956008229015e-03,-9.879171024205449236e-03
1.900000000000000022e-01,4.502313659203310836e-03,-4.720844744959370315e-03,-9.753130196540673105e-03
1.950000000000000067e-01,4.820271663684351504e-03,-5.117753522589713749e-03,-1.075551650181895066e-02
2.000000000000000111e-01,4.978298859690238193e-03,-5.303742654893802561e-03,-1.112629503655485769e-02
2.050000000000000155e-01,4.482708238120625827e-03,-4.946967052965291906e-03,-9.927980990466272679e-03
2.099999999999999922e-01,4.265954697423444270e-03,-4.848556774899804439e-03,-9.794545701556198539e-03
2.149999999999999967e-01,4.569580700280330421e-03,-5.178842975873561988e-03,-1.079269859640658892e-02
2.200000000000000011e-01,4.725075209119987407e-03,-5.316002090166777050e-03,-1.115860151843912212e-02
2.250000000000000056e-01,4.250375312049047005e-03,-4.919923487439574472e-03,-9.952634049051157367e-03
2.300000000000000100e-01,4.054780709806183464e-03,-4.795591168774253343e-03,-9.814792529600916207e-03
2.350000000000000144e-01,4.367719345056156333e-03,-5.111344104206879541e-03,-1.081180237636381047e-02
2.399999999999999911e-01,4.531886107748180764e-03,-5.238753669378017064e-03,-1.117594393456205169e-02
