0.000000000000000000e+00,1.713449739307294772e-02,-5.236548546080763838e-02,2.970256578027204442e-01
5.000000000000000104e-03,1.713650083849790548e-02,-5.236548047856599830e-02,2.970299473301466486e-01
1.000000000000000021e-02,1.714077214830200119e-02,-5.236419045422905511e-02,2.970370328687327866e-01
1.499999999999999944e-02,1.714601133637261993e-02,-5.236117330027184602e-02,2.970446735863759291e-01
2.000000000000000042e-02,1.715183726910911310e-02,-5.235679557455481803e-02,2.970522652526398355e-01
2.500000000000000139e-02,1.715899454758652506e-02,-5.235173081802917822e-02,2.970587880813436721e-01
2.999999999999999889e-02,1.716746762123706749e-02,-5.234735436007433712e-02,2.970634938404956293e-01
3.500000000000000333e-02,1.717592128504045676e-02,-5.234536658360634115e-02,2.970662829004529493e-01
4.000000000000000083e-02,1.718362603075095432e-02,-5.234629657179057372e-02,2.970675783761393407e-01
4.499999999999999833e-02,1.719113369482106607e-02,-5.234904411041561845e-02,2.970679565623360885e-01
5.000000000000000278e-02,1.719852000925078256e-02,-5.235289108750933174e-02,2.970676672540932262e-01
5.500000000000000028e-02,1.720474921266232013e-02,-5.235833835065454439e-02,2.970668120303208148e-01
5.999999999999999778e-02,1.720937588454394054e-02,-5.236545663374260473e-02,2.970654609517329736e-01
6.500000000000000222e-02,1.721319759711628303e-02,-5.237313900296233782e-02,2.970639428328338272e-01
7.000000000000000666e-02,1.721648689967755080e-02,-5.238080102572799379e-02,2.970623441051746805e-01
7.499999999999999722e-02,1.721835889253870225e-02,-5.238913342242466908e-02,2.970605134058247332e-01
8.000000000000000167e-02,1.721848647962702719e-02,-5.239841104381263992e-02,2.970584655995324730e-01
8.500000000000000611e-02,1.721777866168459556e-02,-5.240768548671350530e-02,2.970564026839464522e-01
8.999999999999999667e-02,1.721659094183182123e-02,-5.241649754330377636e-02,2.970543835376909247e-01
9.500000000000000111e-02,1.721409326582256857e-02,-5.242565259925873605e-02,2.970521990293108483e-01
1.000000000000000056e-01,1.721000796486386528e-02,-5.243549147826586515e-02,2.970498651057179584e-01
1.049999999999999961e-01,1.720528706667575486e-02,-5.244512958923719381e-02,2.970475362638639871e-01
1.100000000000000006e-01,1.720031939798770046e-02,-5.245416691292585643e-02,2.970452476897324501e-01
1.150000000000000050e-01,1.719428612576595974e-02,-5.246342996758816130e-02,2.970428372288483332e-01
1.199999999999999956e-01,1.718691771410745667e-02,-5.247329289444705586e-02,2.970402512296314024e-01
1.250000000000000000e-01,1.717867485087760937e-02,-5.248323197541136798e-02,2.970374105622602401e-01
1.300000000000000044e-01,1.716806801154059300e-02,-5.249455586049551342e-02,2.970323847350859747e-01
1.350000000000000089e-01,1.715219593654033342e-02,-5.251003095819313515e-02,2.970231318423617317e-01
1.400000000000000133e-01,1.713100909651880943e-02,-5.252989608740808031e-02,2.970102879252332073e-01
1.449999999999999900e-01,1.710718454964353652e-02,-5.255142668498762049e-02,2.969962559574105265e-01
1.499999999999999944e-01,1.707858956996457026e-02,-5.257616839144829690e-02,2.969780689332455759e-01
1.549999999999999989e-01,1.703929234192715775e-02,-5.260942617128235022e-02,2.969506021929368966e-01
1.600000000000000033e-01,1.698948409943394980e-02,-5.265133050270883602e-02,2.969151244557262648e-01
1.650000000000000078e-01,1.693702051787206522e-02,-5.269485696908975808e-02,2.968792308907475253e-01
