1.060621397088462496e-06,2.137148224586070420e-06,-4.608186810329049002e-07
2.104446249849031489e-03,1.005376113623858468e-03,6.175843338532334848e-04
4.070577791782194199e-03,1.997414049244458211e-03,1.040071828871406024e-03
5.898791232830145372e-03,2.962915657608877935e-03,1.353269620210174710e-03
7.587159800898166800e-03,3.894757736172103305e-03,1.580234013183329234e-03
9.135907140392697870e-03,4.787324685649486759e-03,1.739439457450508639e-03
1.054707245970937929e-02,5.635962572649100451e-03,1.846417196778607668e-03
1.182411975930884249e-02,6.436955072274360388e-03,1.913854905107626424e-03
1.297163329743852671e-02,7.187465331810855354e-03,1.951850336385725464e-03
1.399504878945825349e-02,7.885465362328833092e-03,1.968150251265576162e-03
1.490045010871944228e-02,8.529649320485280933e-03,1.968556442966061179e-03
1.569438537308787476e-02,9.119350374746010290e-03,1.957176048266179823e-03
1.638373199072150344e-02,9.654465920519378699e-03,1.936818460975616926e-03
1.697557016149658232e-02,1.013537398040945461e-02,1.909185298624140048e-03
1.747709215604732053e-02,1.056286855409823561e-02,1.875165696181679831e-03
1.789551384129341519e-02,1.093809016137166357e-02,1.835002954640264916e-03
1.823801447073288354e-02,1.126247084156788841e-02,1.788469065388625934e-03
1.851168052727590607e-02,1.153768067921515442e-02,1.735025370378701082e-03
1.872346333506735155e-02,1.176558261195892116e-02,1.673908325537491054e-03
1.888013952003111257e-02,1.194819038558176533e-02,1.604223350712179891e-03
1.898828983230387707e-02,1.208763686100355200e-02,1.525000287674211155e-03
1.833411671451306083e-02,1.196606207362122497e-02,8.359492789199226420e-04
1.763435830002725579e-02,1.176294899758335497e-02,2.064902726471567335e-04
1.669867228605684956e-02,1.134486527233718144e-02,-4.255351051918789679e-04
1.539890196960424541e-02,1.062223268064846696e-02,-1.105366501736039855e-03
1.365797234445738709e-02,9.540350996564139763e-03,-1.864689608987299928e-03
1.144048840443584111e-02,8.073672909049320681e-03,-2.723505061976880422e-03
8.744815029709668286e-03,6.220744286274040337e-03,-3.691921520051465785e-03
5.596431249831362864e-03,3.999866991763894458e-03,-4.771588282865019820e-03
2.042337428646517558e-03,1.445461067093392789e-03,-5.957209409958618036e-03
-1.853554775966296739e-03,-1.395392857127718267e-03,-7.237114929159156954e-03
-6.014351429557964965e-03,-4.465360496727218201e-03,-8.594918917046038068e-03
-1.035337511572613500e-02,-7.699295222424768805e-03,-1.001012385816560726e-02
-1.477683039506804720e-02,-1.102621619121420260e-02,-1.145885574692136546e-02
-1.918599708237447160e-02,-1.437097483738382711e-02,-1.291460177253952839e-02
-2.347900758217892625e-02,-1.765566656395336359e-02,-1.434872304553304855e-02
-2.755231777439560992e-02,-2.080081030967694325e-02,-1.573097273478614097e-02
-3.130188383683053799e-02,-2.372632759011727641e-02,-1.702994576000915750e-02
-3.462411602048828807e-02,-2.635235469379778456e-02,-1.821343239862062771e-02
-3.741663662220548470e-02,-2.859990574925441384e-02,-1.924873719459715624e-02
-3.957888210148702290e-02,-3.039139912589399611e-02,-2.010296538344193487e-02
-4.103357830827693287e-02,-3.166347151892436040e-02,-2.074925121092432989e-02
-4.189049414111981062e-02,-3.249066127688893940e-02,-2.121141119157333998e-02
-4.246804771779932874e-02,-3.309643364905927310e-02,-2.157378234523719268e-02
-4.300161783950438854e-02,-3.364650524291427913e-02,-2.190116177724404228e-02
-4.365772400739405951e-02,-3.426073564060941323e-02,-2.224170775488298890e-02
-4.454617679318094436e-02,-3.502008973942317971e-02,-2.262973032350188915e-02
-4.573026787070529758e-02,-3.597328065234171868e-02,-2.308727105402517965e-02
-4.723532994272172658e-02,-3.714241437186806272e-02,-2.362567177452691222e-02
-4.905602609447000384e-02,-3.852739332299699726e-02,-2.424780248885935463e-02
-5.116239278796197443e-02,-4.011008727712254279e-02,-2.494917233132839043e-02
-5.350492564731160194e-02,-4.185778952869650266e-02,-2.571920751625936252e-02
-5.601883452439899991e-02,-4.372617269818739050e-02,-2.654219726947255539e-02
-5.862758347146761195e-02,-4.566179815521331786e-02,-2.739827317849230157e-02
-6.124582809538958728e-02,-4.760426000573626804e-02,-2.826417804713654211e-02
-6.378185512718673178e-02,-4.948798502093217089e-02,-2.911398920651815658e-02
-6.613958342410622415e-02,-5.124376060944920569e-02,-2.991969782837267805e-02
-6.822020915679830044e-02,-5.280001343163141792e-02,-3.065172659310150607e-02
-6.992355468574980304e-02,-5.408386992699393270e-02,-3.127935030105307573e-02
-7.114916545596092212e-02,-5.502203268604147907e-02,-3.177114502423027120e-02
-7.179719331702667795e-02,-5.554150212069454418e-02,-3.209523972877650205e-02
-7.179032449890372647e-02,-5.558239768638790351e-02,-3.222558189724261668e-02
-7.123883566201409667e-02,-5.522130093560530251e-02,-3.218620797948532064e-02
-7.046295799010814098e-02,-5.468170353771219239e-02,-3.206153646455386919e-02
-6.969907453427909294e-02,-5.412914495951376415e-02,-3.191604423558234288e-02
-6.911402369213812125e-02,-5.368299889169599048e-02,-3.179763017469020014e-02
-6.881729472164006822e-02,-5.342376767272601079e-02,-3.173995509999205655e-02
-6.887132989371996805e-02,-5.339954603826543161e-02,-3.176453514215198115e-02
-6.930019580612881147e-02,-5.363156073504547761e-02,-3.188260130348807148e-02
-7.009688768056065999e-02,-5.411891904295565436e-02,-3.209666408612255051e-02
-7.122946047128868308e-02,-5.484267349904711070e-02,-3.240196234364965677e-02
-7.264621175460940494e-02,-5.576922163881342653e-02,-3.278778351700736837e-02
-7.427992983303181862e-02,-5.685353492267564146e-02,-3.323799202422848126e-02
-7.605153583078795576e-02,-5.804136674637497273e-02,-3.373263127480904955e-02
-7.787304846169292027e-02,-5.927151981655738588e-02,-3.424839088882332405e-02
-7.965005484033238492e-02,-6.047765219039735740e-02,-3.475936095268353232e-02
-8.128375058087700111e-02,-6.158980797812464020e-02,-3.523758714293488692e-02
-8.267261319995722335e-02,-6.253569292680730141e-02,-3.565358720187469799e-02
-8.371377250576980678e-02,-6.324173768114613181e-02,-3.597679264837391755e-02
-8.430412378935825402e-02,-6.363397173817841868e-02,-3.617596107219479828e-02
-8.434123511154467678e-02,-6.363874601509356133e-02,-3.621941481913124733e-02
-8.374547480574190406e-02,-6.319544931454613990e-02,-3.608115773780555535e-02
-8.262673992989437444e-02,-6.237865810492569663e-02,-3.578543043813036534e-02
-8.130705823081989247e-02,-6.140883451914286306e-02,-3.541576634703977322e-02
-8.002398821910668147e-02,-6.044893176008811486e-02,-3.503595336759017520e-02
-7.894498382539780201e-02,-5.961619076013947860e-02,-3.469327599036722137e-02
-7.817967397030269050e-02,-5.898937808066258282e-02,-3.442085016678742004e-02
-7.779023343909799437e-02,-5.861519135404190395e-02,-3.423969997383277675e-02
-7.780012504601306611e-02,-5.851374257556773290e-02,-3.416061643982964968e-02
-7.820146666333585572e-02,-5.868326612691388694e-02,-3.418577818027832005e-02
-7.896121541816075728e-02,-5.910414259377048951e-02,-3.431012790200316936e-02
-8.002635820130395150e-02,-5.974234150575497698e-02,-3.452261841281357990e-02
-8.132828910874841111e-02,-6.055227152006925628e-02,-3.480736296469937041e-02
-8.278637926423190740e-02,-6.147954915308340151e-02,-3.514408294435893143e-02
-8.431104087621717202e-02,-6.246280896963832263e-02,-3.550945628722478042e-02
-8.580620821033857482e-02,-6.343561004496642286e-02,-3.587761897340197015e-02
-8.717139306779458918e-02,-6.432795563026721952e-02,-3.622066883044872121e-02
-8.830337962454767875e-02,-6.506755430027222342e-02,-3.650924708339702007e-02
-8.909760786228701490e-02,-6.558087122941248792e-02,-3.671294847170010478e-02
-8.944930578801957299e-02,-6.579400158600019755e-02,-3.680064424384606875e-02
-8.925437690501311638e-02,-6.563344834818130025e-02,-3.674070798036097041e-02
-8.843183073870260202e-02,-6.503832229634755324e-02,-3.650767523523735375e-02
